headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Italian,Ariasso,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Ariasso,Proper noun, ?,Ariassos, Ariassos,"<li id=""mwCA""> Ariassos</li>"
Italian,Ariccia,Proper noun, f,A town in the Roma province of Lazio, A town in the Roma province of Lazio,"<li id=""mwBg""> A town in the <a href=""Roma.html"" id=""mwBw"" title=""Roma"">Roma</a> province of <a href=""Lazio.html"" id=""mwCA"" title=""Lazio"">Lazio</a></li>"
Italian,Ariccia,Derived terms,,ariccino, ariccino,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""it""><a href=""ariccino.html"" title=""ariccino"">ariccino</a></span></li>"
Italian,Ariele,Etymology,,"From Biblical Hebrew אֲרִיאֵל ‎, a compound of אֲרִי ‎ and אֵל ‎.","From Biblical Hebrew אֲרִיאֵל ‎(ari'él, literally “lion of God”), a compound of אֲרִי ‎(arí, “lion”) and אֵל ‎(él, “God”).","<p id=""mwAQ"">From Biblical <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Hebrew%20language"" title=""w:Hebrew language"">Hebrew</a></span></span> <i class=""Hebr mention"" id=""mwBA"" lang=""he""><a href=""%D7%90%D7%A8%D7%99%D7%90%D7%9C.html"" title=""אריאל"">אֲרִיאֵל</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">ari'él</span><span>, literally </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">lion of God</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBQ"">)</span>, a compound of <i class=""Hebr mention"" id=""mwBg"" lang=""he""><a href=""%D7%90%D7%A8%D7%99.html"" title=""ארי"">אֲרִי</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">arí</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""lion.html"" title=""lion"">lion</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBw"">)</span> and <i class=""Hebr mention"" id=""mwCA"" lang=""he""><a href=""%D7%90%D7%9C.html"" title=""אל"">אֵל</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">él</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""God.html"" title=""God"">God</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCQ"">)</span>.</p>"
Italian,Ariele,Proper noun, m, Ariel, (biblical) Ariel,"<li id=""mwDg""> <span class=""ib-brac"" id=""mwDw"">(</span><span class=""ib-content"">biblical</span><span class=""ib-brac"" id=""mwEA"">)</span> <a href=""Ariel.html"" id=""mwEQ"" title=""Ariel"">Ariel</a></li>"
Italian,Ariele,Proper noun, m,A male given name, A male given name,"<li id=""mwEg""> <span class=""use-with-mention"" id=""mwEw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Ariete,Proper noun, m,Aries , Aries (the constellation),"<li id=""mwBw""> <a href=""Aries.html"" id=""mwCA"" title=""Aries"">Aries</a> (the constellation)</li>"
Italian,Ariete,Proper noun, m,Aries , Aries (the star sign),"<li id=""mwCQ""> <a href=""Aries.html"" id=""mwCg"" title=""Aries"">Aries</a> (the <a href=""star_sign.html"" id=""mwCw"" title=""star sign"">star sign</a>)</li>"
Italian,Ario,Proper noun, m,Arius, Arius,"<li id=""mwBg""> <a href=""Arius.html"" id=""mwBw"" title=""Arius"">Arius</a></li>"
Italian,Arioaldo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Ariosto,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Ariosto,Proper noun, ?,"Ludovico Ariosto, Italian poet"," Ludovico Ariosto, Italian poet","<li id=""mwCQ""> <a class=""external"" href=""https://en.wikipedia.org/wiki/it:Ludovico%20Ariosto"" id=""mwCg"" title=""w:it:Ludovico Ariosto"">Ludovico Ariosto</a>, Italian poet</li>"
Italian,Aristide,Etymology,,From Ancient Greek Ἀριστείδης ‎.,From Ancient Greek Ἀριστείδης ‎(Aristeídēs).,"<p id=""mwAg"">From <span class=""etyl"" id=""mwAw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span><span> </span><i class=""polytonic mention"" lang=""grc""><a href=""%E1%BC%88%CF%81%CE%B9%CF%83%CF%84%CE%B5%CE%AF%CE%B4%CE%B7%CF%82.html"" title=""Ἀριστείδης"">Ἀριστείδης</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Aristeídēs</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span>.</p>"
Italian,Aristide,Proper noun, m,Aristides, Aristides,"<li id=""mwCQ""> <a href=""Aristides.html"" id=""mwCg"" title=""Aristides"">Aristides</a></li>"
Italian,Aristide,Proper noun, m,A male given name, A male given name,"<li id=""mwCw""> <span class=""use-with-mention"" id=""mwDA"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Aristofane,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Ariulfo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Arlecchino,Proper noun, m, Harlequin , (theater) Harlequin (character),"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">theater</span><span class=""ib-brac"" id=""mwCA"">)</span> Harlequin <span class=""ib-brac"" id=""mwCg""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">character</span></span><span class=""ib-brac"" id=""mwCw""><span class=""qualifier-brac"">)</span></span></li>"
Italian,Arli,Proper noun, f,medieval spelling of Arles, medieval spelling of Arles,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">medieval spelling of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""it""><a href=""Arles.html"" title=""Arles"">Arles</a></i></span></span></li>"
Italian,Armani,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Armani,Proper noun, ?,"Giorgio Armani, Italian fashion designer"," Giorgio Armani, Italian fashion designer","<li id=""mwCQ""> <a class=""external"" href=""https://en.wikipedia.org/wiki/it:Giorgio%20Armani"" id=""mwCg"" title=""w:it:Giorgio Armani"">Giorgio Armani</a>, Italian fashion designer</li>"
Italian,Armelindo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Armellini,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Armellino,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Armello,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Armida,Proper noun, ?,A female given name, A female given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A female <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Armida,Proper noun, ?,An opera by Rossini, An opera by Rossini,"<li id=""mwCQ""> An <a href=""opera.html"" id=""mwCg"" title=""opera"">opera</a> by <a class=""external"" href=""https://en.wikipedia.org/wiki/Gioacchino%20Rossini"" id=""mwCw"" title=""w:Gioacchino Rossini"">Rossini</a></li>"
Italian,Armindo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Arminio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Armonia,Proper noun, f,Harmonia, Harmonia,"<li id=""mwBg""> <a href=""Harmonia.html"" id=""mwBw"" title=""Harmonia"">Harmonia</a></li>"
Italian,Arnaldo,Proper noun, m,"A male given name, the Italian equivalent of Arnold."," A male given name, the Italian equivalent of Arnold.","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, the Italian equivalent of <a href=""Arnold.html"" id=""mwCA"" title=""Arnold"">Arnold</a>.</li>"
Italian,Arnoldo,Proper noun, ‎(m),"A male given name, cognate to Arnold"," A male given name, cognate to Arnold","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to <i class=""Latn mention"" id=""mwCA"" lang=""en""><a href=""Arnold.html"" title=""Arnold"">Arnold</a></i></li>"
Italian,Arnolfo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Aroldo,Proper noun, m,Harold, Harold,"<li id=""mwBQ""> <a href=""Harold.html"" id=""mwBg"" title=""Harold"">Harold</a></li>"
Italian,Aronne,Etymology,,"From Latin Arōn, Aarōn, from Hebrew אהרן ‎.","From Latin Arōn, Aarōn, from Hebrew אהרן ‎(Ahărōn).","<p id=""mwAQ"">From <span class=""etyl"" id=""mwAg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""Aron.html"" title=""Aron"">Arōn</a></i>, <i class=""Latn mention"" id=""mwBA"" lang=""la""><a href=""Aaron.html"" title=""Aaron"">Aarōn</a></i>, from <span class=""etyl"" id=""mwBQ""><a class=""external"" href=""https://en.wikipedia.org/wiki/Hebrew%20language"" title=""w:Hebrew language"">Hebrew</a></span><span> </span><i class=""Hebr mention"" lang=""he""><a href=""%D7%90%D7%94%D7%A8%D7%9F.html"" title=""אהרן"">אהרן</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Ahărōn</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
Italian,Aronne,Pronunciation,,"IPA: /aˈrɔn.ne/, [äˈr̺ɔn̺n̺e],  Hyphenation: A‧ròn‧ne"," IPA(key): /aˈrɔn.ne/, [äˈr̺ɔn̺n̺e],  Hyphenation: A‧ròn‧ne","<li id=""mwCA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/aˈrɔn.ne/</span><span>, </span><span class=""IPA"" lang="""">[äˈr̺ɔn̺n̺e]</span></li>, <li id=""mwCw""> <span id=""mwDA"">Hyphenation: </span><span class=""Latn"" lang=""it"">A‧ròn‧ne</span></li>"
Italian,Aronne,Proper noun, m, Aaron , (biblical) Aaron ,"<li id=""mwEg""> <span class=""ib-brac"" id=""mwEw"">(</span><span class=""ib-content"">biblical</span><span class=""ib-brac"" id=""mwFA"">)</span> <a href=""Aaron.html"" id=""mwFQ"" title=""Aaron"">Aaron</a> </li>"
Italian,Aronne,Proper noun, m,A male given name, A male given name,"<li id=""mwFg""> <span class=""use-with-mention"" id=""mwFw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Aronta,Proper noun, ?,Alternative form of Arunte, Alternative form of Arunte,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">Alternative form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""it""><a href=""Arunte.html"" title=""Arunte"">Arunte</a></i></span></span></li>"
Italian,Aronzio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Arp.,Noun, ‎(plural Arp.), Abbreviation of arpa ‎., (music) Abbreviation of arpa ‎(“harp”).,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">music</span><span class=""ib-brac"" id=""mwCA"">)</span> <span class=""use-with-mention"" id=""mwCQ"">Abbreviation of <i class=""Latn mention"" lang=""it""><a href=""arpa.html"" title=""arpa"">arpa</a></i> <span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">harp</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"">)</span></span><span>.</span></li>"
Italian,Arpino,Etymology,,From Latin Arpīnum.,From Latin Arpīnum.,"<p id=""mwAQ"">From <span class=""etyl"" id=""mwAg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""Arpinum.html"" title=""Arpinum"">Arpīnum</a></i>.</p>"
Italian,Arpino,Proper noun, f,A small town in the Frosinone province of Lazio, A small town in the Frosinone province of Lazio,"<li id=""mwCQ""> A small town in the <a href=""Frosinone.html"" id=""mwCg"" title=""Frosinone"">Frosinone</a> province of <a href=""Lazio.html"" id=""mwCw"" title=""Lazio"">Lazio</a></li>"
Italian,Arpino,Derived terms,,arpinato, arpinato,"<li id=""mwDQ""> <span class=""Latn"" id=""mwDg"" lang=""it""><a href=""arpinato.html"" title=""arpinato"">arpinato</a></span></li>"
Italian,Arpocrate,Proper noun, m,Harpocrates, Harpocrates,"<li id=""mwBg""> <a href=""Harpocrates.html"" id=""mwBw"" title=""Harpocrates"">Harpocrates</a></li>"
Italian,Arquà Petrarca,Proper noun, ?,A small town in the Padova province of Veneto, A small town in the Padova province of Veneto,"<li id=""mwBg""> A small town in the <a href=""Padova.html"" id=""mwBw"" title=""Padova"">Padova</a> province of <a href=""Veneto.html"" id=""mwCA"" title=""Veneto"">Veneto</a></li>"
Italian,Arquà Petrarca,Derived terms,,arquatense, arquatense,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""it""><a href=""arquatense.html"" title=""arquatense"">arquatense</a></span></li>"
Italian,Arrigo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Arrone,Proper noun, m,A river that flows in Lazio, A river that flows in Lazio,"<li id=""mwBg""> A <a href=""river.html"" id=""mwBw"" title=""river"">river</a> that flows in <a href=""Lazio.html"" id=""mwCA"" title=""Lazio"">Lazio</a></li>"
Italian,Arroscia,Proper noun, m,A river that flows in Liguria, A river that flows in Liguria,"<li id=""mwBg""> A <a href=""river.html"" id=""mwBw"" title=""river"">river</a> that flows in <a href=""Liguria.html"" id=""mwCA"" title=""Liguria"">Liguria</a></li>"
Italian,Arsa,Etymology,,From Latin Arsia. ,From Latin Arsia. ,"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href=""Arsia.html"" title=""Arsia"">Arsia</a></i>. </p>"
Italian,Arsa,Proper noun, ?,The river Raša that flows in Croatia, The river Raša that flows in Croatia,"<li id=""mwCw""> The river <a href=""Ra%C5%A1a.html"" id=""mwDA"" title=""Raša"">Raša</a> that flows in <a href=""Croatia.html"" id=""mwDQ"" title=""Croatia"">Croatia</a></li>"
Italian,Arsacio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Arsenio,Etymology,,"From Ancient Greek Ἀρσένιος ‎, from ἄρσην ‎.","From Ancient Greek Ἀρσένιος ‎(Arsénios), from ἄρσην ‎(ársēn, “masculine, virile”).","<p id=""mwAg"">From <span class=""etyl"" id=""mwAw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span><span> </span><i class=""polytonic mention"" lang=""grc"">Ἀρσένιος</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Arsénios</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span>, from <i class=""polytonic mention"" id=""mwBQ"" lang=""grc""><a href=""%E1%BC%84%CF%81%CF%83%CE%B7%CE%BD.html"" title=""ἄρσην"">ἄρσην</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">ársēn</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">masculine, virile</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
Italian,Arsenio,Proper noun, m,A male given name, A male given name,"<li id=""mwCw""> <span class=""use-with-mention"" id=""mwDA"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Arsilio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Art Night,Etymology,,English art + night,English art + night,"<p id=""mwAQ""><span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/English%20language"" title=""w:English language"">English</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""en""><a href=""art.html"" title=""art"">art</a></i> + <i class=""Latn mention"" id=""mwBQ"" lang=""en""><a href=""night.html"" title=""night"">night</a></i></p>"
Italian,Art Night,Noun,,"An evening, in Venice , during which all municipal museums and art galleries are free of charge."," An evening, in Venice (and some other cities), during which all municipal museums and art galleries are free of charge.","<li id=""mwCg""> An <a href=""evening.html"" id=""mwCw"" title=""evening"">evening</a>, in <a href=""Venice.html"" id=""mwDA"" title=""Venice"">Venice</a> (and some other cities), during which all municipal <a href=""museum.html"" id=""mwDQ"" title=""museum"">museums</a> and <a href=""art_gallery.html"" id=""mwDg"" title=""art gallery"">art galleries</a> are free of charge.</li>"
Italian,Artemide,Etymology,,From Ancient Greek Ἄρτεμις ‎.,From Ancient Greek Ἄρτεμις ‎(Ártemis).,"<p id=""mwAw"">From <span class=""etylcleanup"" id=""mwBA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBg"" lang=""grc""><a href=""%E1%BC%8C%CF%81%CF%84%CE%B5%CE%BC%CE%B9%CF%82.html"" title=""Ἄρτεμις"">Ἄρτεμις</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Ártemis</span><span class=""mention-gloss-paren"" id=""mwBw"">)</span>.</p>"
Italian,Artemide,Proper noun, f, Artemis, (Greek mythology) Artemis,"<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content""><a href=""Greek.html"" title=""Greek"">Greek</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwDg"">)</span> <a href=""Artemis.html"" id=""mwDw"" title=""Artemis"">Artemis</a></li>"
Italian,Artemio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Artico,Proper noun,co m,The Arctic, The Arctic,"<li id=""mwCA""> The <a href=""Arctic.html"" id=""mwCQ"" title=""Arctic"">Arctic</a></li>"
Italian,Artico,Synonyms,,l'Artide, l'Artide,"<li id=""mwDA""> l'<a href=""Artide.html"" id=""mwDQ"" title=""Artide"">Artide</a></li>"
Italian,Artide,Proper noun,de m,The Arctic, The Arctic,"<li id=""mwCA""> The <a href=""Arctic.html"" id=""mwCQ"" title=""Arctic"">Arctic</a></li>"
Italian,Artide,Synonyms,,l'Artico, l'Artico,"<li id=""mwDA""> l'<a href=""Artico.html"" id=""mwDQ"" title=""Artico"">Artico</a></li>"
Italian,Artù,Pronunciation,,Rhymes: -u, Rhymes: -u,"<li id=""mwAw""> <span id=""mwBA"">Rhymes: </span><span class=""IPA"" lang="""">-u</span></li>"
Italian,Artù,Proper noun, m,Arthur , Arthur (king),"<li id=""mwCg""> <a href=""Arthur.html"" id=""mwCw"" title=""Arthur"">Arthur</a> (king)</li>"
Italian,Aru,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Aru,Proper noun, ?,"Fabio Aru, Italian cyclist"," Fabio Aru, Italian cyclist","<li id=""mwCQ""> <a class=""external"" href=""https://en.wikipedia.org/wiki/it:Fabio%20Aru"" id=""mwCg"" title=""w:it:Fabio Aru"">Fabio Aru</a>, Italian cyclist</li>"
Italian,Arunte,Proper noun, ?,A fictional soothsayer in the Divine Comedy, A fictional soothsayer in the Divine Comedy,"<li id=""mwBg""> A fictional <a href=""soothsayer.html"" id=""mwBw"" title=""soothsayer"">soothsayer</a> in the <a class=""external"" href=""https://en.wikipedia.org/wiki/Divine%20Comedy"" id=""mwCA"" title=""w:Divine Comedy"">Divine Comedy</a></li>"
Italian,Asburgo,Proper noun,,Hapsburg / Habsburg, Hapsburg / Habsburg,"<li id=""mwBg""> <a href=""Hapsburg.html"" id=""mwBw"" title=""Hapsburg"">Hapsburg</a> / <a href=""Habsburg.html"" id=""mwCA"" title=""Habsburg"">Habsburg</a></li>"
Italian,Asburgo,Related terms,,asburgico, asburgico,"<li id=""mwCg""> <a href=""asburgico.html"" id=""mwCw"" title=""asburgico"">asburgico</a></li>"
Italian,Ascalona,Etymology,,"From Latin Ascalōnia, from Hebrew אַשְׁקְלוֹן ‎.","From Latin Ascalōnia, from Hebrew אַשְׁקְלוֹן ‎(ashkelón).","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la"">Ascalōnia</i>, from <span class=""etylcleanup"" id=""mwBg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Hebrew%20language"" title=""w:Hebrew language"">Hebrew</a></span></span> <i class=""Hebr mention"" id=""mwCA"" lang=""he""><a href=""%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F.html"" title=""אשקלון"">אַשְׁקְלוֹן</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">ashkelón</span><span class=""mention-gloss-paren"" id=""mwCQ"">)</span>.</p>"
Italian,Ascalona,Proper noun, f,Ashkelon, Ashkelon,"<li id=""mwDg""> <a href=""Ashkelon.html"" id=""mwDw"" title=""Ashkelon"">Ashkelon</a></li>"
Italian,Ascanio,Etymology,,"From Latin Ascanius, from Ancient Greek Ἀσκάνιος ‎.","From Latin Ascanius, from Ancient Greek Ἀσκάνιος ‎(Askánios).","<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""la""><a href=""Ascanius.html"" title=""Ascanius"">Ascanius</a></i>, from <span class=""etylcleanup"" id=""mwBQ""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBw"" lang=""grc""><a href=""%E1%BC%88%CF%83%CE%BA%CE%AC%CE%BD%CE%B9%CE%BF%CF%82.html"" title=""Ἀσκάνιος"">Ἀσκάνιος</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Askánios</span><span class=""mention-gloss-paren"" id=""mwCA"">)</span>.</p>"
Italian,Ascanio,Proper noun, ‎(m), Ascanius, (Greek mythology) Ascanius,"<li id=""mwDQ""> <span class=""ib-brac"" id=""mwDg"">(</span><span class=""ib-content""><a href=""Greek.html"" title=""Greek"">Greek</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwDw"">)</span> <a href=""Ascanius.html"" id=""mwEA"" title=""Ascanius"">Ascanius</a></li>"
Italian,Ascanio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwEQ""> <span class=""use-with-mention"" id=""mwEg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Ascensione,Noun,ne f,The Ascension, The Ascension,"<li id=""mwBg""> The <a href=""Ascension.html"" id=""mwBw"" title=""Ascension"">Ascension</a></li>"
Italian,Asclepio,Proper noun, m,Asclepius, Asclepius,"<li id=""mwBg""> <a href=""Asclepius.html"" id=""mwBw"" title=""Asclepius"">Asclepius</a></li>"
Italian,Asclepio,Related terms,,asclepiadeo, asclepiadeo,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""it""><a href=""asclepiadeo.html"" title=""asclepiadeo"">asclepiadeo</a></span></li>"
Italian,Ascona,Proper noun, ?,A lakeside town in the canton of Ticino in Switzerland, A lakeside town in the canton of Ticino in Switzerland,"<li id=""mwBg""> A lakeside town in the canton of <a href=""Ticino.html"" id=""mwBw"" title=""Ticino"">Ticino</a> in <a href=""Switzerland.html"" id=""mwCA"" title=""Switzerland"">Switzerland</a></li>"
Italian,Asdente,Proper noun, m,The nickname of a medieval Italian magician and soothsayer, The nickname of a medieval Italian magician and soothsayer,"<li id=""mwBg""> The nickname of a medieval Italian <a href=""magician.html"" id=""mwBw"" title=""magician"">magician</a> and <a href=""soothsayer.html"" id=""mwCA"" title=""soothsayer"">soothsayer</a></li>"
Italian,Asdrubale,Proper noun, ‎(m),"A male given name, cognate to Old Greek Ἁσδρούβας ‎"," A male given name, cognate to Old Greek Ἁσδρούβας ‎(Hasdroúbas)","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to Old Greek <i class=""polytonic mention"" id=""mwCA"" lang=""grc""><a href=""%E1%BC%89%CF%83%CE%B4%CF%81%CE%BF%CF%8D%CE%B2%CE%B1%CF%82.html"" title=""Ἁσδρούβας"">Ἁσδρούβας</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Hasdroúbas</span><span class=""mention-gloss-paren"" id=""mwCQ"">)</span></li>"
