headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,Uriah Heep,Synonyms,,brownnose, brownnose,"<li id=""mwUg""> <span class=""Latn"" id=""mwUw"" lang=""en""><a href=""brownnose.html"" title=""brownnose"">brownnose</a></span></li>"
English,Uriah Heep,Derived terms,,"Heepish,  Heepishly,  Heepishness,  Uriah Heepish,  Uriah Heepishly,  Uriah Heepishness"," Heepish,  Heepishly,  Heepishness,  Uriah Heepish,  Uriah Heepishly,  Uriah Heepishness","<li id=""mwVQ""> <span class=""Latn"" id=""mwVg"" lang=""en""><a href=""Heepish.html"" title=""Heepish"">Heepish</a></span></li>, <li id=""mwVw""> <span class=""Latn"" id=""mwWA"" lang=""en""><a href=""Heepishly.html"" title=""Heepishly"">Heepishly</a></span></li>, <li id=""mwWQ""> <span class=""Latn"" id=""mwWg"" lang=""en""><a href=""Heepishness.html"" title=""Heepishness"">Heepishness</a></span></li>, <li id=""mwWw""> <span class=""Latn"" id=""mwXA"" lang=""en""><a href=""Uriah_Heepish.html"" title=""Uriah Heepish"">Uriah Heepish</a></span></li>, <li id=""mwXQ""> <span class=""Latn"" id=""mwXg"" lang=""en""><a href=""Uriah_Heepishly.html"" title=""Uriah Heepishly"">Uriah Heepishly</a></span></li>, <li id=""mwXw""> <span class=""Latn"" id=""mwYA"" lang=""en""><a href=""Uriah_Heepishness.html"" title=""Uriah Heepishness"">Uriah Heepishness</a></span></li>"
English,Uriah Heepish,Etymology,,"Uriah Heep +â€_ -ish: From the Dickens character Uriah Heep, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.","Uriah Heep +â€_ -ish: From the Dickens character Uriah Heep, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.","<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Uriah_Heep.html"" title=""Uriah Heep"">Uriah Heep</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""-ish.html"" title=""-ish"">-ish</a></i>: From the Dickens character <a class=""external"" href=""https://en.wikipedia.org/wiki/Uriah%20Heep"" id=""mwBA"" title=""wikipedia:Uriah Heep"">Uriah Heep</a>, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.</p>"
English,Uriah Heepish,Adjective," â€_(comparative more Uriah Heepish, superlative most Uriah Heepish)","Exhibiting cloying, insincere obsequiousness.
 1897, Paul E. Jenks, ""Coasting the Mediterranean Awheel"", Outing, Vol. XXX, no. 5  p. 462
 Flunky opens the door, his face wreathed in a Uriah-Heepish smile of servility.
 1915, Jean Webster, Dear Enemy  p. 77
 I am never going to adopt the Uriah Heepish attitude toward trustees that characterized Mrs. Lippett's manners.
 2001, Lynne Sharon Schwartz, Face to Face: A Reader in the World  p. 18
 In the unlikely event that he read off-the-cuff, he couldn't have known that the clumsy schoolboy Widmerpool, at first so Uriah Heepish in his creepy false humility, ""the embodiment of thankless labour and unsatisfied ambition,"" would turn out to be a monstrous and dangerous hypocrite.
 2005, James Reston, Jr., Galileo: A Life  p. 152
 Until now the friar had appeared to be a scheming, cowering, Uriah Heepish type, ashamed of his controversial sermon, terrified of its implications for his future, ready to be used anew by the papal legates, just as he had been used by the Pigeon League.

"," Exhibiting cloying, insincere obsequiousness.
 1897, Paul E. Jenks, ""Coasting the Mediterranean Awheel"", Outing, Vol. XXX, no. 5 (August 1897) p. 462
 Flunky opens the door, his face wreathed in a Uriah-Heepish smile of servility.
 1915, Jean Webster, Dear Enemy (Grosset &amp; Dunlap, 1915) p. 77
 I am never going to adopt the Uriah Heepish attitude toward trustees that characterized Mrs. Lippett's manners.
 2001, Lynne Sharon Schwartz, Face to Face: A Reader in the World (Beacon Press, 2001) p. 18
 In the unlikely event that he read off-the-cuff, he couldn't have known that the clumsy schoolboy Widmerpool, at first so Uriah Heepish in his creepy false humility, ""the embodiment of thankless labour and unsatisfied ambition,"" would turn out to be a monstrous and dangerous hypocrite.
 2005, James Reston, Jr., Galileo: A Life (Beard Books, 2005) p. 152
 Until now the friar had appeared to be a scheming, cowering, Uriah Heepish type, ashamed of his controversial sermon, terrified of its implications for his future, ready to be used anew by the papal legates, just as he had been used by the Pigeon League.

","<li id=""mwCQ""> Exhibiting cloying, insincere obsequiousness.
<ul id=""mwCg""><li id=""mwCw""> <b id=""mwDA"">1897</b>, Paul E. Jenks, ""Coasting the Mediterranean Awheel"", <i id=""mwDQ"">Outing</i>, Vol. XXX, no. 5 (August 1897) <a class=""external"" href=""http://books.google.com/books?id=XBU8AQAAMAAJ&amp;dq=uriah%20heepish&amp;pg=PA462#v=onepage&amp;q=uriah%20heepish&amp;f=false"" id=""mwDg"">p. 462</a>
<dl id=""mwDw""><dd id=""mwEA""> Flunky opens the door, his face wreathed in a <b id=""mwEQ"">Uriah-Heepish</b> smile of servility.</dd></dl></li>
<li id=""mwEg""> <b id=""mwEw"">1915</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/Jean%20Webster"" id=""mwFA"" title=""wikipedia:Jean Webster"">Jean Webster</a>, <i id=""mwFQ""><a class=""external"" href=""https://en.wikipedia.org/wiki/Dear%20Enemy%20(novel)"" id=""mwFg"" title=""wikipedia:Dear Enemy (novel)"">Dear Enemy</a></i> (Grosset &amp; Dunlap, 1915) <a class=""external"" href=""http://books.google.com/books?id=-JJLAAAAIAAJ&amp;dq=uriah%20heepish&amp;pg=PA77#v=onepage&amp;q=uriah%20heepish&amp;f=false"" id=""mwFw"">p. 77</a>
<dl id=""mwGA""><dd id=""mwGQ""> I am never going to adopt the <b id=""mwGg"">Uriah Heepish</b> attitude toward trustees that characterized Mrs. Lippett's manners.</dd></dl></li>
<li id=""mwGw""> <b id=""mwHA"">2001</b>, Lynne Sharon Schwartz, <i id=""mwHQ"">Face to Face: A Reader in the World</i> (Beacon Press, 2001) <a class=""external"" href=""http://books.google.com/books?id=KvO07OSvQ0kC&amp;lpg=PA183&amp;dq=uriah%20heepish&amp;pg=PA183#v=onepage&amp;q=uriah%20heepish&amp;f=false"" id=""mwHg"">p. 18</a>
<dl id=""mwHw""><dd id=""mwIA""> In the unlikely event that he read off-the-cuff, he couldn't have known that the clumsy schoolboy Widmerpool, at first so <b id=""mwIQ"">Uriah Heepish</b> in his creepy false humility, ""the embodiment of thankless labour and unsatisfied ambition,"" would turn out to be a monstrous and dangerous hypocrite.</dd></dl></li>
<li id=""mwIg""> <b id=""mwIw"">2005</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/James%20Reston,%20Jr."" id=""mwJA"" title=""wikipedia:James Reston, Jr."">James Reston, Jr.</a>, <i id=""mwJQ"">Galileo: A Life</i> (Beard Books, 2005) <a class=""external"" href=""http://books.google.com/books?id=UwXFV8RZoJQC&amp;lpg=PA152&amp;dq=uriah%20heepish&amp;pg=PA152#v=onepage&amp;q=uriah%20heepish&amp;f=false"" id=""mwJg"">p. 152</a>
<dl id=""mwJw""><dd id=""mwKA""> Until now the friar had appeared to be a scheming, cowering, <b id=""mwKQ"">Uriah Heepish</b> type, ashamed of his controversial sermon, terrified of its implications for his future, ready to be used anew by the papal legates, just as he had been used by the Pigeon League.

</dd></dl></li></ul></li>"
English,Uriah Heepishly,Etymology,,"From Uriah Heepish +â€_ ly: From the Dickens character Uriah Heep, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.","From Uriah Heepish +â€_ ly: From the Dickens character Uriah Heep, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.","<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Uriah_Heepish.html"" title=""Uriah Heepish"">Uriah Heepish</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""ly.html"" title=""ly"">ly</a></i>: From the Dickens character <a class=""external"" href=""https://en.wikipedia.org/wiki/Uriah%20Heep"" id=""mwBA"" title=""wikipedia:Uriah Heep"">Uriah Heep</a>, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.</p>"
English,Uriah Heepishly,Adverb," â€_(comparative more Uriah Heepishly, superlative most Uriah Heepishly)","n a cloying, insincerely obsequious manner.
 1912, Margaret Westrup, Elizabeth in Retreat  p. 2
 ""I like to see you so ridiculous,"" he said ; "" it just gives me the touch of superiority I need to keep me from becoming Uriah Heepishly 'umble ! ""
 1995, Neal Gabler, ""'Checkers' Lived Again - In Waldholtz's Act""  
 Where Nixon drew on class resentments - ""I believe that it's fine that a man like Gov.  Stevenson, who inherited a fortune from his father, can run for president,"" Nixon grumbled Uriah Heepishly in Checkers - Waldholtz drew on the staple of the daytime talk shows: gender resentment.
 2012, Stuart Maconie, Hope and Glory: A Peopleâ€™s History of Modern Britain  p. 96
 In this restaurant, as I was just tucking in, the owner came over and whispered Uriah Heepishly in my ear, 'I see we have a celebrity in tonight.'
 2012, Matthew Engel, ""As sharp as a tack, Murdoch makes his points at Leveson press inquiry"", Financial Times  p. 1
 It was noticeable that Mr Murdoch, happy to toy with the barrister like a cat with a baby mouse, kept sir-ring the judge Uriah Heepishly.

"," n a cloying, insincerely obsequious manner.
 1912, Margaret Westrup, Elizabeth in Retreat (John Lane, 1912) p. 2
 ""I like to see you so ridiculous,"" he said ; "" it just gives me the touch of superiority I need to keep me from becoming Uriah Heepishly 'umble ! ""
 1995, Neal Gabler, ""'Checkers' Lived Again - In Waldholtz's Act"" (December 19, 1995) 
 Where Nixon drew on class resentments - ""I believe that it's fine that a man like Gov. (Adlai) Stevenson, who inherited a fortune from his father, can run for president,"" Nixon grumbled Uriah Heepishly in Checkers - Waldholtz drew on the staple of the daytime talk shows: gender resentment.
 2012, Stuart Maconie, Hope and Glory: A Peopleâ€™s History of Modern Britain (Random House, 2012) p. 96
 In this restaurant, as I was just tucking in, the owner came over and whispered Uriah Heepishly in my ear, 'I see we have a celebrity in tonight.'
 2012, Matthew Engel, ""As sharp as a tack, Murdoch makes his points at Leveson press inquiry"", Financial Times (Apr 26, 2012) p. 1
 It was noticeable that Mr Murdoch, happy to toy with the barrister like a cat with a baby mouse, kept sir-ring the judge Uriah Heepishly.

","<li id=""mwCQ""> n a cloying, insincerely obsequious manner.
<ul id=""mwCg""><li id=""mwCw""> <b id=""mwDA"">1912</b>, Margaret Westrup, <i id=""mwDQ"">Elizabeth in Retreat</i> (John Lane, 1912) <a class=""external"" href=""http://books.google.com/books?id=9RNUAAAAYAAJ&amp;dq=Uriah%20heepishly&amp;pg=PA2#v=onepage&amp;q=Uriah%20heepishly&amp;f=false"" id=""mwDg"">p. 2</a>
<dl id=""mwDw""><dd id=""mwEA""> ""I like to see you so ridiculous,"" he said ; "" it just gives me the touch of superiority I need to keep me from becoming <b id=""mwEQ"">Uriah Heepishly</b> 'umble ! ""</dd></dl></li>
<li id=""mwEg""> <b id=""mwEw"">1995</b>, Neal Gabler, ""'Checkers' Lived Again - In Waldholtz's Act"" (December 19, 1995) <a class=""external"" href=""http://articles.philly.com/1995-12-19/news/25670096_1_waldholtz-checkers-speech-pat-nixon"" id=""mwFA""></a>
<dl id=""mwFQ""><dd id=""mwFg""> Where Nixon drew on class resentments - ""I believe that it's fine that a man like Gov. (Adlai) Stevenson, who inherited a fortune from his father, can run for president,"" Nixon grumbled <b id=""mwFw"">Uriah Heepishly</b> in Checkers - Waldholtz drew on the staple of the daytime talk shows: gender resentment.</dd></dl></li>
<li id=""mwGA""> <b id=""mwGQ"">2012</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/Stuart%20Maconie"" id=""mwGg"" title=""wikipedia:Stuart Maconie"">Stuart Maconie</a>, <i id=""mwGw"">Hope and Glory: A Peopleâ€™s History of Modern Britain</i> (Random House, 2012) <a class=""external"" href=""http://books.google.com/books?id=61d0hgIarZEC&amp;lpg=PT96&amp;dq=Uriah%20heepishly&amp;pg=PT96#v=onepage&amp;q=Uriah%20heepishly&amp;f=false"" id=""mwHA"">p. 96</a>
<dl id=""mwHQ""><dd id=""mwHg""> In this restaurant, as I was just tucking in, the owner came over and whispered <b id=""mwHw"">Uriah Heepishly</b> in my ear, 'I see we have a celebrity in tonight.'</dd></dl></li>
<li id=""mwIA""> <b id=""mwIQ"">2012</b>, Matthew Engel, ""As sharp as a tack, Murdoch makes his points at Leveson press inquiry"", <i id=""mwIg"">Financial Times</i> (Apr 26, 2012) <a class=""external"" href=""http://search.proquest.com/docview/1009736441/"" id=""mwIw"">p. 1</a>
<dl id=""mwJA""><dd id=""mwJQ""> It was noticeable that Mr Murdoch, happy to toy with the barrister like a cat with a baby mouse, kept sir-ring the judge <b id=""mwJg"">Uriah Heepishly</b>.

</dd></dl></li></ul></li>"
English,Uriah Heepishness,Etymology,,"From Uriah Heepish +â€_ -ness: From the Dickens character Uriah Heep, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.","From Uriah Heepish +â€_ -ness: From the Dickens character Uriah Heep, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.","<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Uriah_Heepish.html"" title=""Uriah Heepish"">Uriah Heepish</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""-ness.html"" title=""-ness"">-ness</a></i>: From the Dickens character <a class=""external"" href=""https://en.wikipedia.org/wiki/Uriah%20Heep"" id=""mwBA"" title=""wikipedia:Uriah Heep"">Uriah Heep</a>, noted for his cloying humility, obsequiousness, and insincerity, the stereotypical yes man.</p>"
English,Uriah Heepishness,Noun, â€_(uncountable),"Fawning, cloying servility and obsequiousness.
 1887, Rev. Compton Reade , Charles Reade, Dramatist, Novelist, Journalist: A Memoir Compiled Chiefly from His Literary Remains, Volume 1  p. 122
 To a man, the other candidates, imagining the College expected them to glorify Uriah Heepishness, proceeded on the old trite track to decry ambition as one of the devastating forces of humanity.
 1970, Authur Scheshinger Jr., ""The City Politic: Scammon and Wattenberg vs. Lubell"", New York Magazine  p. 9
 One must agree that the formulas they commend to Democratic politicians as a means of distancing themselves from student unrest and so on are crude; and the Uriah Heepishness of Hubert Humphrey's American Bar Association speech  was hardly attractive.
 2014, Daphne Athas, Entering Ephesus  p. 187
 Deceit, lying, putting things over on people, bringing people down without their knowing it, stabbing in the back, hitting and running, obsequiousness, underhandedness, stealing, Uriah Heepishness.

"," Fawning, cloying servility and obsequiousness.
 1887, Rev. Compton Reade (editor), Charles Reade, Dramatist, Novelist, Journalist: A Memoir Compiled Chiefly from His Literary Remains, Volume 1 (Chapman and Hall, 1887) p. 122
 To a man, the other candidates, imagining the College expected them to glorify Uriah Heepishness, proceeded on the old trite track to decry ambition as one of the devastating forces of humanity.
 1970, Authur Scheshinger Jr., ""The City Politic: Scammon and Wattenberg vs. Lubell"", New York Magazine (Dec 7, 1970) p. 9
 One must agree that the formulas they commend to Democratic politicians as a means of distancing themselves from student unrest and so on are crude; and the Uriah Heepishness of Hubert Humphrey's American Bar Association speech (apparently written by Wattenberg) was hardly attractive.
 2014, Daphne Athas, Entering Ephesus (Open Road Media, 2014) p. 187
 Deceit, lying, putting things over on people, bringing people down without their knowing it, stabbing in the back, hitting and running, obsequiousness, underhandedness, stealing, Uriah Heepishness.

","<li id=""mwCQ""> <a href=""fawning.html"" id=""mwCg"" title=""fawning"">Fawning</a>, <a href=""cloy.html"" id=""mwCw"" title=""cloy"">cloying</a> <a href=""servility.html"" id=""mwDA"" title=""servility"">servility</a> and <a href=""obsequiousness.html"" id=""mwDQ"" title=""obsequiousness"">obsequiousness</a>.
<ul id=""mwDg""><li id=""mwDw""> <b id=""mwEA"">1887</b>, Rev. Compton Reade (editor), <i id=""mwEQ"">Charles Reade, Dramatist, Novelist, Journalist: A Memoir Compiled Chiefly from His Literary Remains</i>, Volume 1 (Chapman and Hall, 1887) <a class=""external"" href=""http://books.google.com/books?id=KnQRAAAAMAAJ&amp;dq=Uriah%20heepishness&amp;pg=PA122#v=onepage&amp;q=Uriah%20heepishness&amp;f=false"" id=""mwEg"">p. 122</a>
<dl id=""mwEw""><dd id=""mwFA""> To a man, the other candidates, imagining the College expected them to glorify <b id=""mwFQ"">Uriah Heepishness</b>, proceeded on the old trite track to decry ambition as one of the devastating forces of humanity.</dd></dl></li>
<li id=""mwFg""> <b id=""mwFw"">1970</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/Authur%20Scheshinger%20Jr."" id=""mwGA"" title=""wikipedia:Authur Scheshinger Jr."">Authur Scheshinger Jr.</a>, ""The City Politic: Scammon and Wattenberg vs. Lubell"", <i id=""mwGQ"">New York Magazine</i> (Dec 7, 1970) <a class=""external"" href=""http://books.google.com/books?id=MsUDAAAAMBAJ&amp;lpg=PA9&amp;dq=uriah%20heepish%20ness&amp;pg=PA9#v=onepage&amp;q=uriah%20heepish%20ness&amp;f=false"" id=""mwGg"">p. 9</a>
<dl id=""mwGw""><dd id=""mwHA""> One must agree that the formulas they commend to Democratic politicians as a means of distancing themselves from student unrest and so on are crude; and the <b id=""mwHQ"">Uriah Heepishness</b> of Hubert Humphrey's American Bar Association speech (apparently written by Wattenberg) was hardly attractive.</dd></dl></li>
<li id=""mwHg""> <b id=""mwHw"">2014</b>, Daphne Athas, <i id=""mwIA"">Entering Ephesus</i> (Open Road Media, 2014) <a class=""external"" href=""http://books.google.com/books?id=Ysu1AwAAQBAJ&amp;lpg=PT187&amp;dq=Uriah%20heepishness&amp;pg=PT187#v=onepage&amp;q=Uriah%20heepishness&amp;f=false"" id=""mwIQ"">p. 187</a>
<dl id=""mwIg""><dd id=""mwIw""> Deceit, lying, putting things over on people, bringing people down without their knowing it, stabbing in the back, hitting and running, obsequiousness, underhandedness, stealing, <b id=""mwJA"">Uriah Heepishness</b>.

</dd></dl></li></ul></li>"
English,Uriah Heeps,Noun,,plural of Uriah Heep, plural of Uriah Heep,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Uriah_Heep.html"" title=""Uriah Heep"">Uriah Heep</a></i></span></span></li>"
English,Urias,Proper noun,,"Uriah
 1611, Bible , Matthew 1:6::
 And Jesse begat David the king; and David the king begat Solomon of her that had been the wife of Urias"," Uriah
 1611, Bible (KJV), Matthew 1:6::
 And Jesse begat David the king; and David the king begat Solomon of her that had been the wife of Urias","<li id=""mwBg""> <a href=""Uriah.html"" id=""mwBw"" title=""Uriah"">Uriah</a>
<ul id=""mwCA""><li id=""mwCQ""> <b id=""mwCg"">1611</b><span>, </span><a class=""external"" href=""https://en.wikipedia.org/wiki/King%20James%20Version"" title=""w:King James Version"">Bible (KJV)</a><span>, </span><a class=""external"" href=""http://www.kingjamesbibleonline.org/1611_Matthew-Chapter-1/#6"">Matthew 1:6</a><span>:</span>:
<dl id=""mwCw""><dd id=""mwDA""> And Jesse begat David the king; and David the king begat Solomon of her that had been the wife of <b id=""mwDQ"">Urias</b></dd></dl></li></ul></li>"
English,Urias,Proper noun,, A male given name of biblical origin., (rather rare) A male given name of biblical origin.,"<li id=""mwDg""> <span class=""ib-brac"" id=""mwDw""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">rather rare</span></span><span class=""ib-brac"" id=""mwEA""><span class=""qualifier-brac"">)</span></span> <span class=""use-with-mention"" id=""mwEQ"">A male <a href=""given_name.html"" title=""given name"">given name</a></span> of biblical origin.</li>"
English,Uriel,Proper noun,,A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
English,Urijah,Proper noun,,A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
English,Urim and Thummim,Etymology,,From Biblical Hebrew _”_ê_•_¨_™_ù _•_”_ª_•___™_ù.,From Biblical Hebrew _”_ê_•_¨_™_ù _•_”_ª_•___™_ù.,"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Biblical%20Hebrew"" title=""w:Biblical Hebrew"">Biblical Hebrew</a></span></span> <i class=""Hebr mention"" id=""mwBQ"" lang=""he"">_”_ê_•_¨_™_ù _•_”_ª_•___™_ù</i>.</p>"
English,Urim and Thummim,Noun,Â pl â€_(plural only),"Certain sacred objects  that were worn on the breastplate of the Jewish high priest, as described in the Bible, and used in divination or casting lots. [from 16th c.]
 1671, John Milton, Paradise Regained:
 Should kings and nations from thy mouth consult, / Thy counsel would be as the oracle / Urim and Thummim, those oraculous gems / On Aaronâ€™s breast, or tongue of Seers old [â€_].
 1971, Keith Thomas, Religion and the Decline of Magic, Folio Society 2012, p. 230:
 With the aid of â€˜Georgeâ€™, the disembodied spirit of an executed felon, Wharton and Wildman looked for treasure at Somerset House, exorcised four devils , and embarked on a quest for the Urim and Thummim from the breastplate of the high priest of the Temple ."," Certain sacred objects (whose precise form and nature is unknown) that were worn on the breastplate of the Jewish high priest, as described in the Bible, and used in divination or casting lots. [from 16th c.]
 1671, John Milton, Paradise Regained:
 Should kings and nations from thy mouth consult, / Thy counsel would be as the oracle / Urim and Thummim, those oraculous gems / On Aaronâ€™s breast, or tongue of Seers old [â€_].
 1971, Keith Thomas, Religion and the Decline of Magic, Folio Society 2012, p. 230:
 With the aid of â€˜Georgeâ€™, the disembodied spirit of an executed felon, Wharton and Wildman looked for treasure at Somerset House, exorcised four devils (Wildman heard one of them â€˜hissâ€™), and embarked on a quest for the Urim and Thummim from the breastplate of the high priest of the Temple (Wildman calculated that the jewels alone would be worth Â£25,000).","<li id=""mwCw""> Certain <a href=""sacred.html"" id=""mwDA"" title=""sacred"">sacred</a> <a href=""object.html"" id=""mwDQ"" title=""object"">objects</a> (whose precise form and nature is unknown) that were worn on the <a href=""breastplate.html"" id=""mwDg"" title=""breastplate"">breastplate</a> of the Jewish <a href=""high_priest.html"" id=""mwDw"" title=""high priest"">high priest</a>, as described in the <a href=""Bible.html"" id=""mwEA"" title=""Bible"">Bible</a>, and used in <a href=""divination.html"" id=""mwEQ"" title=""divination"">divination</a> or <a href=""casting.html"" id=""mwEg"" title=""casting"">casting</a> <a href=""lot.html"" id=""mwEw"" title=""lot"">lots</a>. <span class=""defdate"" id=""mwFA"">[from 16th c.]</span>
<ul id=""mwFQ""><li id=""mwFg""> <b id=""mwFw"">1671</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/John%20Milton"" id=""mwGA"" title=""wikipedia:John Milton"">John Milton</a>, <i id=""mwGQ""><a class=""external"" href=""https://en.wikipedia.org/wiki/Paradise%20Regained"" id=""mwGg"" title=""wikipedia:Paradise Regained"">Paradise Regained</a></i>:
<dl id=""mwGw""><dd id=""mwHA""> Should kings and nations from thy mouth consult, / Thy counsel would be as the oracle / <b id=""mwHQ"">Urim and Thummim</b>, those oraculous gems / On Aaronâ€™s breast, or tongue of Seers old [â€_].</dd></dl></li>
<li id=""mwHg""> <b id=""mwHw"">1971</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/Keith%20Thomas%20(historian)"" id=""mwIA"" title=""wikipedia:Keith Thomas (historian)"">Keith Thomas</a>, <i id=""mwIQ"">Religion and the Decline of Magic</i>, Folio Society 2012, p. 230:
<dl id=""mwIg""><dd id=""mwIw""> With the aid of â€˜Georgeâ€™, the disembodied spirit of an executed felon, Wharton and Wildman looked for treasure at Somerset House, exorcised four devils (Wildman heard one of them â€˜hissâ€™), and embarked on a quest for the <b id=""mwJA"">Urim and Thummim</b> from the breastplate of the high priest of the Temple (Wildman calculated that the jewels alone would be worth Â£25,000).</dd></dl></li></ul></li>"
English,Urim and Thummim,Noun,Â pl â€_(plural only)," A set of seer stones bound by silver bows into a set of spectacles, that founder Joseph Smith, Jr. said he found on the hill Cumorah  and used to interpret the golden plates."," (Mormonism) A set of seer stones bound by silver bows into a set of spectacles, that founder Joseph Smith, Jr. said he found on the hill Cumorah (which is actually a drumlin) and used to interpret the golden plates.","<li id=""mwJQ""> <span class=""ib-brac"" id=""mwJg"">(</span><span class=""ib-content"">Mormonism</span><span class=""ib-brac"" id=""mwJw"">)</span> A set of <a href=""seer.html"" id=""mwKA"" title=""seer"">seer</a> stones bound by silver bows into a set of spectacles, that founder <a class=""external"" href=""https://en.wikipedia.org/wiki/Joseph%20Smith,%20Jr."" id=""mwKQ"" title=""wikipedia:Joseph Smith, Jr."">Joseph Smith, Jr.</a> said he found on the hill <a class=""external"" href=""https://en.wikipedia.org/wiki/Cumorah"" id=""mwKg"" title=""wikipedia:Cumorah"">Cumorah</a> (which is actually a <a href=""drumlin.html"" id=""mwKw"" title=""drumlin"">drumlin</a>) and used to interpret the golden plates.</li>"
English,Urim and Thummim,Quotations,,"For usage examples of this term, see Citations:Urim and Thummim."," For usage examples of this term, see Citations:Urim and Thummim.","<li id=""mwLQ""> <span class=""see-cites"" id=""mwLg"">For usage examples of this term, see Citations:Urim and Thummim.</span></li>"
Portuguese,Urim e Tumim,Alternative forms,,urim e tumim , urim e tumim (as a common noun),"<li id=""mwAw""> <span class=""Latn"" id=""mwBA"" lang=""pt""><a href=""urim_e_tumim.html"" title=""urim e tumim"">urim e tumim</a></span> <span class=""ib-brac"" id=""mwBQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">as a common noun</span></span><span class=""ib-brac"" id=""mwBg""><span class=""qualifier-brac"">)</span></span></li>"
Portuguese,Urim e Tumim,Proper noun,Â m,Urim and Thummim , Urim and Thummim (sacred device used for casting lots),"<li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""en""><a href=""Urim_and_Thummim.html"" title=""Urim and Thummim"">Urim and Thummim</a></span> <span class=""gloss-brac"" id=""mwDQ"">(</span><span class=""gloss-content"">sacred device used for casting lots</span><span class=""gloss-brac"" id=""mwDg"">)</span></li>"
German,Urin,Etymology,,Borrowing from Latin Å«rÄ«na.,Borrowing from Latin Å«rÄ«na.,"<p id=""mwAg"">Borrowing<span> from </span><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" lang=""la""><a href=""urina.html"" title=""urina"">Å«rÄ«na</a></i>.</p>"
German,Urin,Pronunciation,,Audio, Audio(file),"<li id=""mwBg""> <table class=""audiotable"" id=""mwBw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Urin,Noun,"Â m â€_(genitive Urins, plural Urine)",urine, urine,"<li id=""mwDQ""> <a href=""urine.html"" id=""mwDg"" title=""urine"">urine</a></li>"
