headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
German,Quintessenz,Noun,"Î_f _—_(genitive Quintessenz, plural Quintessenzen)",quintessenceÎ_: the essence of a thing, quintessenceÎ_: the essence of a thing,"<li id=""mwDQ""> <a href=""quintessence.html"" id=""mwDg"" title=""quintessence"">quintessence</a><span id=""mwDw"">Î_</span>: the <a href=""essence.html"" id=""mwEA"" title=""essence"">essence</a> of a thing</li>"
German,Quintessenz,External links,,Quintessenz in Duden online, Quintessenz in Duden online,"<li id=""mwEg""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Quintessenz"" id=""mwEw"">Quintessenz</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Quintessenzen,Pronunciation,,Audio , Audio (Austria)(file),"<li id=""mwAg""> <table class=""audiotable"" id=""mwAw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio (Austria)</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Quintessenzen,Noun, f,plural of Quintessenz, plural of Quintessenz,"<li id=""mwCg""> <span class=""form-of-definition"" id=""mwCw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Quintessenz.html"" title=""Quintessenz"">Quintessenz</a></i></span></span></li>"
Latin,Quinti,Proper noun,Î_?,nominative plural of Quintus, nominative plural of Quintus,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">nominative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></span></span></li>"
Latin,Quinti,Proper noun,Î_?,genitive singular of Quintus, genitive singular of Quintus,"<li id=""mwCA""> <span class=""form-of-definition"" id=""mwCQ"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></span></span></li>"
Latin,Quinti,Proper noun,Î_?,vocative plural of Quintus, vocative plural of Quintus,"<li id=""mwCg""> <span class=""form-of-definition"" id=""mwCw"">vocative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></span></span></li>"
Italian,Quintiliano,Proper noun,Î_? m,Quintilian , Quintilian (Marcus Fabius Quintilianus),"<li id=""mwBw""> Quintilian (<i id=""mwCQ"">Marcus Fabius Quintilianus</i>)</li>"
German,Quintillion,Numeral,,"A long scale quintillion, 1030; a short scale nonillion."," A long scale quintillion, 1030; a short scale nonillion.","<li id=""mwCA""> A <a class=""external"" href=""https://en.wikipedia.org/wiki/Long%20and%20short%20scales"" id=""mwCQ"" title=""w:Long and short scales"">long scale</a> <a href=""quintillion.html"" id=""mwCg"" title=""quintillion"">quintillion</a>, 10<sup id=""mwCw"">30</sup>; a <a class=""external"" href=""https://en.wikipedia.org/wiki/Long%20and%20short%20scales"" id=""mwDA"" title=""w:Long and short scales"">short scale</a> <a href=""nonillion.html"" id=""mwDQ"" title=""nonillion"">nonillion</a>.</li>"
German,Quintillion,External links,,Quintillion in Duden online, Quintillion in Duden online,"<li id=""mwEg""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Quintillion"" id=""mwEw"">Quintillion</a><span> in </span><i>Duden</i><span> online</span></li>"
English,Quintin,Proper noun,,A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Quintino,Proper noun,Î_m,"A male given name derived from Latin Quintinus, cognate to English Quentin."," A male given name derived from Latin Quintinus, cognate to English Quentin.","<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span> derived from <span class=""etylcleanup"" id=""mwCQ""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <a href=""Quintinus.html"" id=""mwCw"" title=""Quintinus"">Quintinus</a>, cognate to English <a href=""Quentin.html"" id=""mwDA"" title=""Quentin"">Quentin</a>.</li>"
Latin,Quintinus,Etymology,,"From Latin diminutive of Quintus, from quóântus _—_, itself from quóânque _—_.","From Latin diminutive of Quintus, from quóântus _—_(_—“fifth_—ù), itself from quóânque _—_(_—“five_—ù).","<p id=""mwAQ"">From Latin diminutive of <i class=""Latn mention"" id=""mwAg"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i>, from <i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""quintus.html"" title=""quintus"">quóântus</a></i><span> </span><span>_—_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">_—“</span><span class=""mention-gloss"">fifth</span><span class=""mention-gloss-double-quote"">_—ù</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span>, itself from <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href=""quinque.html"" title=""quinque"">quóânque</a></i><span> </span><span>_—_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">_—“</span><span class=""mention-gloss"">five</span><span class=""mention-gloss-double-quote"">_—ù</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
Latin,Quintinus,Pronunciation,," IPA: /k_àinè_tièê.nus/, [kˆ_£€énè_tièê.n__s]"," (Classical) IPA(key): /k_àinè_tièê.nus/, [kˆ_£€énè_tièê.n__s]","<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Classical%20Latin"" title=""w:Classical Latin"">Classical</a></span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span> </span>IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/k_àinè_tièê.nus/</span><span>, </span><span class=""IPA"" lang="""">[kˆ_£€énè_tièê.n__s]</span></li>"
Latin,Quintinus,Proper noun,Î_m _—_(genitive Quintóânóâ); second declension,A male given name. Feminine form: Quintina, A male given name. Feminine form: Quintina,"<li id=""mwDg""> <span class=""use-with-mention"" id=""mwDw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>. Feminine form: Quintina</li>"
Latin,Quintinus,References,,"F’©lix Gaffiot , Dictionnaire Illustr’© Latin-Fran’_ais, Paris: Hachette, pageÎ_1,303/1 s.v. _—“Quintóâna, Quintóânus, Quintó_o_—ù."," F’©lix Gaffiot (1934), Dictionnaire Illustr’© Latin-Fran’_ais, Paris: Hachette, pageÎ_1,303/1 s.v. _—“Quintóâna, Quintóânus, Quintó_o_—ù.","<li id=""mwSQ""> <a class=""external"" href=""https://en.wikipedia.org/wiki/F’©lix%20Gaffiot"" id=""mwSg"" title=""wikipedia:F’©lix Gaffiot"">F’©lix Gaffiot</a><span> (1934), </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/Dictionnaire%20Illustr’©%20Latin-Fran’_ais"" title=""wikipedia:Dictionnaire Illustr’© Latin-Fran’_ais"">Dictionnaire Illustr’© Latin-Fran’_ais</a></i><span>, Paris: </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Hachette%20(publisher)"" title=""w:Hachette (publisher)"">Hachette</a><span>, page</span><span>Î_</span><span>1,303/1 </span><abbr title=""sub verbo = under the [head]word""><i>s.v.</i></abbr><span> _—“</span><span class=""Latn"" lang=""la""><a class=""external"" href=""http://micmap.org/dicfro/search/gaffiot/Quintina"">Quintóâna, Quintóânus, Quintó_o</a></span><span>_—ù.</span></li>"
Latin,Quintipor,Etymology,,"Quintóâ   +_—_ -por  = _—“Quintus_—Ès boy_—ù, _—“Quintus_—Ès slave_—ù","Quintóâ (genitive form of Quintus)  +_—_ -por (forms names of male slaves) = _—“Quintus_—Ès boy_—ù, _—“Quintus_—Ès slave_—ù","<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""la""><a href=""Quinti.html"" title=""Quinti"">Quintóâ</a></i> (genitive form of <i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i>) <span id=""mwBA""> +</span><span>_—_</span><span> </span><i class=""Latn mention"" lang=""la""><a href=""-por.html"" title=""-por"">-por</a></i> (forms names of male slaves) = _—“Quintus_—Ès boy_—ù, _—“Quintus_—Ès slave_—ù</p>"
Latin,Quintipor,Pronunciation,," IPA: /è_k_àin.ti.por/, [è_kˆ_£€én.t€é.p€”r]"," (Classical) IPA(key): /è_k_àin.ti.por/, [è_kˆ_£€én.t€é.p€”r]","<li id=""mwBw""> <span class=""ib-brac"" id=""mwCA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Classical%20Latin"" title=""w:Classical Latin"">Classical</a></span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span> </span>IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/è_k_àin.ti.por/</span><span>, </span><span class=""IPA"" lang="""">[è_kˆ_£€én.t€é.p€”r]</span></li>"
Latin,Quintipor,Noun,Î_m _—_(genitive Quintiporis); third declension,male slave owned by Quintus, a male slave owned by Quintus,"<li id=""mwDQ""> a male <span class=""Latn"" id=""mwDg"" lang=""en""><a href=""slave.html"" title=""slave"">slave</a></span> owned by <i class=""Latn mention"" id=""mwDw"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></li>"
Latin,Quintipor,References,,"Quintó_por in Charlton T. Lewis and Charles Short  A Latin Dictionary, Oxford: Clarendon Press,  F’©lix Gaffiot , Dictionnaire Illustr’© Latin-Fran’_ais, Paris: Hachette, pageÎ_1,303/1 s.v. _—“Quintó_pÅèr_—ù."," Quintó_por in Charlton T. Lewis and Charles Short (1879) A Latin Dictionary, Oxford: Clarendon Press,  F’©lix Gaffiot (1934), Dictionnaire Illustr’© Latin-Fran’_ais, Paris: Hachette, pageÎ_1,303/1 s.v. _—“Quintó_pÅèr_—ù.","<li id=""mwEw""> <a class=""external"" href=""http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.04.0059:entry=Quintó_por"" id=""mwFA"">Quintó_por</a><span> in </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Charlton%20Thomas%20Lewis"" title=""w:Charlton Thomas Lewis"">Charlton T. Lewis</a><span> and Charles Short</span><span> </span><span>(1879)</span><span> </span><cite><a class=""external"" href=""https://en.wikipedia.org/wiki/A%20Latin%20Dictionary"" title=""w:A Latin Dictionary"">A Latin Dictionary</a></cite><span>, Oxford</span><span>:</span><span> </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Oxford%20University%20Press"" id=""mwFQ"" title=""w:Oxford University Press"">Clarendon Press</a></li>, <li id=""mwFg""> <a class=""external"" href=""https://en.wikipedia.org/wiki/F’©lix%20Gaffiot"" id=""mwFw"" title=""wikipedia:F’©lix Gaffiot"">F’©lix Gaffiot</a><span> (1934), </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/Dictionnaire%20Illustr’©%20Latin-Fran’_ais"" title=""wikipedia:Dictionnaire Illustr’© Latin-Fran’_ais"">Dictionnaire Illustr’© Latin-Fran’_ais</a></i><span>, Paris: </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Hachette%20(publisher)"" title=""w:Hachette (publisher)"">Hachette</a><span>, page</span><span>Î_</span><span>1,303/1 </span><abbr title=""sub verbo = under the [head]word""><i>s.v.</i></abbr><span> _—“</span><span class=""Latn"" lang=""la""><a class=""external"" href=""http://micmap.org/dicfro/search/gaffiot/Quintipor"">Quintó_pÅèr</a></span><span>_—ù.</span></li>"
Latin,Quintipore,Noun,,ablative singular of Quintipor, ablative singular of Quintipor,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">ablative singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintiporem,Noun,,accusative singular of Quintipor, accusative singular of Quintipor,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">accusative singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintipores,Noun,,nominative plural of Quintipor, nominative plural of Quintipor,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">nominative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintipores,Noun,,accusative plural of Quintipor, accusative plural of Quintipor,"<li id=""mwBw""> <span class=""form-of-definition"" id=""mwCA"">accusative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintipores,Noun,,vocative plural of Quintipor, vocative plural of Quintipor,"<li id=""mwCQ""> <span class=""form-of-definition"" id=""mwCg"">vocative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintipori,Noun,,dative singular of Quintipor, dative singular of Quintipor,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">dative singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintiporibus,Noun,,dative plural of Quintipor, dative plural of Quintipor,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintiporibus,Noun,,ablative plural of Quintipor, ablative plural of Quintipor,"<li id=""mwBw""> <span class=""form-of-definition"" id=""mwCA"">ablative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintiporis,Noun,,genitive singular of Quintipor, genitive singular of Quintipor,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintiporum,Noun,,genitive plural of Quintipor, genitive plural of Quintipor,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quintipor</a></i></span></span></li>"
Latin,Quintis,Proper noun,Î_?,dative plural of Quintus, dative plural of Quintus,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></span></span></li>"
Latin,Quintis,Proper noun,Î_?,ablative plural of Quintus, ablative plural of Quintus,"<li id=""mwCA""> <span class=""form-of-definition"" id=""mwCQ"">ablative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></span></span></li>"
Italian,Quinto,Proper noun,Î_m,A male given name derived from Latin Quintus., A male given name derived from Latin Quintus.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span> derived from <span class=""etylcleanup"" id=""mwCQ""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <a href=""Quintus.html"" id=""mwCw"" title=""Quintus"">Quintus</a>.</li>"
Portuguese,Quinto Imp’©rio,Proper noun,Î_m," the Portuguese colonial empire, seen as a spiritual and prophetic entity"," (mysticism, poetic) the Portuguese colonial empire, seen as a spiritual and prophetic entity","<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">mysticism<span class=""ib-comma"">,</span><span> </span>poetic</span><span class=""ib-brac"" id=""mwBw"">)</span> the <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Portuguese.html"" title=""Portuguese"">Portuguese</a></span> colonial empire, seen as a spiritual and prophetic entity</li>"
English,Quinton,Etymology,,"Variant of Quentin, merged with an Old English place name meaning ""queen's town"".","Variant of Quentin, merged with an Old English place name meaning ""queen's town"".","<p id=""mwAQ"">Variant of <i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Quentin.html"" title=""Quentin"">Quentin</a></i>, merged with an <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Old%20English%20language"" title=""w:Old English language"">Old English</a></span></span> place name meaning ""queen's town"".</p>"
English,Quinton,Proper noun, _—_(plural Quintons),A male given name., A male given name.,"<li id=""mwCQ""> <span class=""use-with-mention"" id=""mwCg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
English,Quinton,Proper noun, _—_(plural Quintons),A patronymic and habitational surname_— ., A patronymic and habitational surname_— .,"<li id=""mwDA""> <span class=""use-with-mention"" id=""mwDQ"">A patronymic and habitational <a href=""surname.html"" title=""surname"">surname</a><span>_— </span>.</span></li>"
English,Quinton,Proper noun, _—_(plural Quintons),"A village in Northamptonshire, England."," A village in Northamptonshire, England.","<li id=""mwDw""> A village in <a href=""Northamptonshire.html"" id=""mwEA"" title=""Northamptonshire"">Northamptonshire</a>, <a href=""England.html"" id=""mwEQ"" title=""England"">England</a>.</li>"
English,Quinton,Proper noun, _—_(plural Quintons),A town in Oklahoma., A town in Oklahoma.,"<li id=""mwEg""> A town in <a href=""Oklahoma.html"" id=""mwEw"" title=""Oklahoma"">Oklahoma</a>.</li>"
English,Quinton,Proper noun, _—_(plural Quintons),"A village in Saskatchewan, Canada."," A village in Saskatchewan, Canada.","<li id=""mwFA""> A village in <a href=""Saskatchewan.html"" id=""mwFQ"" title=""Saskatchewan"">Saskatchewan</a>, <a href=""Canada.html"" id=""mwFg"" title=""Canada"">Canada</a>.</li>"
English,Quintons,Proper noun,,plural of Quinton, plural of Quinton,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Quinton.html"" title=""Quinton"">Quinton</a></i></span></span></li>"
Latin,Quintorum,Proper noun,Î_?,genitive plural of Quintus, genitive plural of Quintus,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">genitive plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></span></span></li>"
Latin,Quintos,Proper noun,Î_?,accusative plural of Quintus, accusative plural of Quintus,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">accusative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></span></span></li>"
Latin,Quintum,Proper noun,Î_?,accusative singular of Quintus, accusative singular of Quintus,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">accusative singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quintus.html"" title=""Quintus"">Quintus</a></i></span></span></li>"
Latin,Quintus,Alternative forms,,"Q.,  Qu.,  Quóânctus"," Q.,  Qu.,  Quóânctus","<li id=""mwBA""> <span class=""Latn"" id=""mwBQ"" lang=""la""><a href=""Q..html"" title=""Q."">Q.</a></span></li>, <li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""la""><a href=""Qu..html"" title=""Qu."">Qu.</a></span></li>, <li id=""mwCA""> <span class=""Latn"" id=""mwCQ"" lang=""la"">Quóânctus</span></li>"
Latin,Quintus,Etymology,,"From quóântus _—_, itself from quóânque _—_.","From quóântus _—_(_—“the fifth_—ù), itself from quóânque _—_(_—“five_—ù).","<p id=""mwCg"">From <i class=""Latn mention"" id=""mwCw"" lang=""la""><a href=""quintus.html"" title=""quintus"">quóântus</a></i><span> </span><span>_—_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">_—“</span><span class=""mention-gloss"">the fifth</span><span class=""mention-gloss-double-quote"">_—ù</span><span class=""mention-gloss-paren"" id=""mwDA"">)</span>, itself from <i class=""Latn mention"" id=""mwDQ"" lang=""la""><a href=""quinque.html"" title=""quinque"">quóânque</a></i><span> </span><span>_—_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">_—“</span><span class=""mention-gloss"">five</span><span class=""mention-gloss-double-quote"">_—ù</span><span class=""mention-gloss-paren"" id=""mwDg"">)</span>.</p>"
Latin,Quintus,Pronunciation,," IPA: /è_k_àièên.tus/, [è_kˆ_£ièên.t__s]"," (Classical) IPA(key): /è_k_àièên.tus/, [è_kˆ_£ièên.t__s]","<li id=""mwEA""> <span class=""ib-brac"" id=""mwEQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Classical%20Latin"" title=""w:Classical Latin"">Classical</a></span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span> </span>IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/è_k_àièên.tus/</span><span>, </span><span class=""IPA"" lang="""">[è_kˆ_£ièên.t__s]</span></li>"
Latin,Quintus,Proper noun,Î_m _—_(genitive Quóântóâ); second declension,"A masculine praenomen, originally used for a fifth-born son ."," A masculine praenomen, originally used for a fifth-born son (not counting daughters).","<li id=""mwFg""> <span id=""mwFw"">A masculine </span><a href=""praenomen.html"" title=""praenomen"">praenomen</a>, originally used for a <a href=""fifth.html"" id=""mwGQ"" title=""fifth"">fifth</a>-<a href=""born.html"" id=""mwGg"" title=""born"">born</a> <a href=""son.html"" id=""mwGw"" title=""son"">son</a> (not counting daughters).</li>"
Latin,Quintus,Derived terms,,"QuóânctióÅnus,  Quóânctilius,  Quóânta,  QuóântióÅnus,  QuóântilióÅnus,  Quóântilis,  Quóântillus,  QuóântinióÅnus,  Quóântóânus,  Quóântóâpor,  Quóântius"," QuóânctióÅnus,  Quóânctilius,  Quóânta,  QuóântióÅnus,  QuóântilióÅnus,  Quóântilis,  Quóântillus,  QuóântinióÅnus,  Quóântóânus,  Quóântóâpor,  Quóântius","<li id=""mwHw""> <span class=""Latn"" id=""mwIA"" lang=""la"">QuóânctióÅnus</span></li>, <li id=""mwIQ""> <span class=""Latn"" id=""mwIg"" lang=""la"">Quóânctilius</span></li>, <li id=""mwIw""> <span class=""Latn"" id=""mwJA"" lang=""la"">Quóânta</span></li>, <li id=""mwJQ""> <span class=""Latn"" id=""mwJg"" lang=""la"">QuóântióÅnus</span></li>, <li id=""mwJw""> <span class=""Latn"" id=""mwKA"" lang=""la"">QuóântilióÅnus</span></li>, <li id=""mwKQ""> <span class=""Latn"" id=""mwKg"" lang=""la"">Quóântilis</span></li>, <li id=""mwKw""> <span class=""Latn"" id=""mwLA"" lang=""la"">Quóântillus</span></li>, <li id=""mwLQ""> <span class=""Latn"" id=""mwLg"" lang=""la"">QuóântinióÅnus</span></li>, <li id=""mwLw""> <span class=""Latn"" id=""mwMA"" lang=""la""><a href=""Quintinus.html"" title=""Quintinus"">Quóântóânus</a></span></li>, <li id=""mwMQ""> <span class=""Latn"" id=""mwMg"" lang=""la""><a href=""Quintipor.html"" title=""Quintipor"">Quóântóâpor</a></span></li>, <li id=""mwMw""> <span class=""Latn"" id=""mwNA"" lang=""la"">Quóântius</span></li>"
Latin,Quintus,References,,"Quintus in Charlton T. Lewis and Charles Short  A Latin Dictionary, Oxford: Clarendon Press,  F’©lix Gaffiot , Dictionnaire Illustr’© Latin-Fran’_ais, Paris: Hachette,  s.v. _—“Quintus_—ù."," Quintus in Charlton T. Lewis and Charles Short (1879) A Latin Dictionary, Oxford: Clarendon Press,  F’©lix Gaffiot (1934), Dictionnaire Illustr’© Latin-Fran’_ais, Paris: Hachette,  s.v. _—“Quintus_—ù.","<li id=""mwZg""> <a class=""external"" href=""http://www.perseus.tufts.edu/hopper/resolveform?type=exact&amp;lookup=Quintus&amp;lang=latin"" id=""mwZw"">Quintus</a><span> in </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Charlton%20Thomas%20Lewis"" title=""w:Charlton Thomas Lewis"">Charlton T. Lewis</a><span> and Charles Short</span><span> </span><span>(1879)</span><span> </span><cite><a class=""external"" href=""https://en.wikipedia.org/wiki/A%20Latin%20Dictionary"" title=""w:A Latin Dictionary"">A Latin Dictionary</a></cite><span>, Oxford</span><span>:</span><span> </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Oxford%20University%20Press"" id=""mwaA"" title=""w:Oxford University Press"">Clarendon Press</a></li>, <li id=""mwaQ""> <a class=""external"" href=""https://en.wikipedia.org/wiki/F’©lix%20Gaffiot"" id=""mwag"" title=""wikipedia:F’©lix Gaffiot"">F’©lix Gaffiot</a><span> (1934), </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/Dictionnaire%20Illustr’©%20Latin-Fran’_ais"" title=""wikipedia:Dictionnaire Illustr’© Latin-Fran’_ais"">Dictionnaire Illustr’© Latin-Fran’_ais</a></i><span>, Paris: </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Hachette%20(publisher)"" title=""w:Hachette (publisher)"">Hachette</a><span>,  </span><abbr title=""sub verbo = under the [head]word""><i>s.v.</i></abbr><span> _—“</span><span class=""Latn"" lang=""la""><a class=""external"" href=""http://micmap.org/dicfro/search/gaffiot/Quintus"">Quintus</a></span><span>_—ù.</span></li>"
Portuguese,Quinxasa,Proper noun,Î_f,Rare form of Kinshasa., Rare form of Kinshasa.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Rare form of <i class=""Latn mention"" lang=""pt""><a href=""Kinshasa.html"" title=""Kinshasa"">Kinshasa</a></i></span><span>.</span></li>"
Portuguese,Quinxassa,Proper noun,Î_f, Alternative form of Kinshasa, (uncommon) Alternative form of Kinshasa,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">uncommon</span><span class=""ib-brac"" id=""mwBw"">)</span> <span class=""form-of-definition"" id=""mwCA"">Alternative form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""pt""><a href=""Kinshasa.html"" title=""Kinshasa"">Kinshasa</a></i></span></span></li>"
Portuguese,Quinze de Novembro,Proper noun,,Quinze de Novembro ," Quinze de Novembro (municipality in the state of Rio Grande do Sul, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Quinze de Novembro"">Quinze de Novembro</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Rio Grande do Sul, Brazil</span><span class=""gloss-brac"">)</span></li>"
Galician,Quioto,Proper noun,Î_m,Kyoto , Kyoto (city and prefecture),"<li id=""mwBQ""> <a href=""Kyoto.html"" id=""mwBg"" title=""Kyoto"">Kyoto</a> (city and prefecture)</li>"
English,Quioucohanock,Noun, _—_(plural Quioucohanock),Alternative form of Quiyoughcohannock, Alternative form of Quiyoughcohannock,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">Alternative form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Quiyoughcohannock.html"" title=""Quiyoughcohannock"">Quiyoughcohannock</a></i></span></span></li>"
