headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,Your Majesty,Pronoun,, A sarcastic term of address to anyone who is  pompous or bossy., (informal) A sarcastic term of address to anyone who is (or is acting) pompous or bossy.,"<li id=""mwIA""> <span class=""ib-brac"" id=""mwIQ"">(</span><span class=""ib-content"">informal</span><span class=""ib-brac"" id=""mwIg"">)</span> A sarcastic term of address to anyone who is (or is acting) <a href=""pompous.html"" id=""mwIw"" title=""pompous"">pompous</a> or <a href=""bossy.html"" id=""mwJA"" title=""bossy"">bossy</a>.</li>"
English,Your Majesty,Usage notes,,This is the second-person form of address. Verbs used with this pronoun as the subject are conjugated in the third person. The forms used in the third person are His Majesty  and Her Majesty ., This is the second-person form of address. Verbs used with this pronoun as the subject are conjugated in the third person. The forms used in the third person are His Majesty (for a king or emperor) and Her Majesty (for a queen or empress).,"<li id=""mwJg""> This is the <a href=""second-person.html"" id=""mwJw"" title=""second-person"">second-person</a> form of address. Verbs used with this pronoun as the subject are conjugated in the third person. The forms used in the <a href=""third_person.html"" id=""mwKA"" title=""third person"">third person</a> are <a href=""His_Majesty.html"" id=""mwKQ"" title=""His Majesty"">His Majesty</a> (for a king or emperor) and <a href=""Her_Majesty.html"" id=""mwKg"" title=""Her Majesty"">Her Majesty</a> (for a queen or empress).</li>"
English,Your Majesty,Usage notes,,"If the reigning monarch is a prince or princess, the form is Your Highness."," If the reigning monarch is a prince or princess, the form is Your Highness.","<li id=""mwLA""> If the reigning monarch is a prince or princess, the form is <b id=""mwLQ""><a href=""Your_Highness.html"" id=""mwLg"" title=""Your Highness"">Your Highness</a></b>.</li>"
English,Your Majesty,Usage notes,,The exact forms vary somewhat from country to country., The exact forms vary somewhat from country to country.,"<li id=""mwMA""> The exact forms vary somewhat from country to country.</li>"
English,Your Rottenness,Etymology,,"From your + rottenness, from rotten â€_. Compare Your Majesty and Your Highness.","From your + rottenness, from rotten â€_(â€œcruel, mean, immoralâ€ù). Compare Your Majesty and Your Highness.","<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""your.html"" title=""your"">your</a></i> + <i class=""Latn mention"" id=""mwAw"" lang=""en""><a href=""rottenness.html"" title=""rottenness"">rottenness</a></i>, from <i class=""Latn mention"" id=""mwBA"" lang=""en""><a href=""rotten.html"" title=""rotten"">rotten</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">cruel, mean, immoral</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwBQ"">)</span>. Compare <i class=""Latn mention"" id=""mwBg"" lang=""en""><a href=""Your_Majesty.html"" title=""Your Majesty"">Your Majesty</a></i> and <i class=""Latn mention"" id=""mwBw"" lang=""en""><a href=""Your_Highness.html"" title=""Your Highness"">Your Highness</a></i>.</p>"
English,Your Rottenness,Pronoun,," A pseudo-title of respect used towards a villain or another unlikeable person.
 1992, Aladdin 
 [Iago is running on the same place, to turn wheels on a machine that produces an artificial storm required to cast a magical spell]
 Iago: [panting] With all due respect, Your Rottenness, couldn't we just wait for a real storm?
 Jafar: Save your breath, Iago. Faster!
2008,  Valerie Estelle Frankel,  Henry Potty and the Deathly Paper Shortage: An Unauthorized Harry Potter Parody, Henry Potty and the Pet Rock, ISBN 9781595942418, page 53:
â€œReady my vacuum cleaner and pack eight bottles of chartreuse sunscreen. Henry Potty will rue the day he dared defy me!â€ù
 Miffie smiled. â€œDon't worry, Your Rottenness. His series is numbered.â€ù"," (rare) A pseudo-title of respect used towards a villain or another unlikeable person.
 1992, Aladdin (1992 Disney film)
 [Iago is running on the same place, to turn wheels on a machine that produces an artificial storm required to cast a magical spell]
 Iago: [panting] With all due respect, Your Rottenness, couldn't we just wait for a real storm?
 Jafar: Save your breath, Iago. Faster!
2008,  Valerie Estelle Frankel,  Henry Potty and the Deathly Paper Shortage: An Unauthorized Harry Potter Parody, Henry Potty and the Pet Rock, ISBN 9781595942418, page 53:
â€œReady my vacuum cleaner and pack eight bottles of chartreuse sunscreen. Henry Potty will rue the day he dared defy me!â€ù
 Miffie smiled. â€œDon't worry, Your Rottenness. His series is numbered.â€ù","<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content"">rare</span><span class=""ib-brac"" id=""mwDg"">)</span> A <a href=""pseudo-.html"" id=""mwDw"" title=""pseudo-"">pseudo-title</a> of <a href=""respect.html"" id=""mwEA"" title=""respect"">respect</a> used towards a <a href=""villain.html"" id=""mwEQ"" title=""villain"">villain</a> or another <a href=""unlikeable.html"" id=""mwEg"" title=""unlikeable"">unlikeable</a> person.
<ul id=""mwEw""><li id=""mwFA""> <b id=""mwFQ"">1992</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/Aladdin%20(1992%20Disney%20film)"" id=""mwFg"" title=""wikipedia:Aladdin (1992 Disney film)""><i>Aladdin</i> (1992 Disney film)</a>
<dl id=""mwFw""><dd id=""mwGA""> [<i id=""mwGQ"">Iago is running on the same place, to turn wheels on a machine that produces an artificial storm required to cast a magical spell</i>]</dd>
<dd id=""mwGg""> Iago: [<i id=""mwGw"">panting</i>] With all due respect, <b id=""mwHA"">Your Rottenness</b>, couldn't we just wait for a real storm?</dd>
<dd id=""mwHQ""> Jafar: Save your breath, Iago. Faster!</dd></dl></li>
<li id=""mwHg""><div class=""citation-whole"" id=""mwHw""><span class=""cited-source""><b>2008</b>,<span> </span><span> </span>Valerie Estelle Frankel,<span> </span><span> </span><cite>Henry Potty and the Deathly Paper Shortage: An Unauthorized Harry Potter Parody</cite>, Henry Potty and the Pet Rock, <small><a class=""external"" href=""https://en.wikipedia.org/wiki/International%20Standard%20Book%20Number"" title=""w:International Standard Book Number"">ISBN</a> 9781595942418</small>, <a class=""external"" href=""http://books.google.com.br/books?id=CjM7OlB3l8EC&amp;pg=PA53#v=onepage&amp;q&amp;f=false"">page 53</a>:</span></div>
<dl id=""mwIA""><dd id=""mwIQ"">â€œReady my vacuum cleaner and pack eight bottles of chartreuse sunscreen. Henry Potty will rue the day he dared defy me!â€ù</dd>
<dd id=""mwIg""> Miffie smiled. â€œDon't worry, <b id=""mwIw"">Your Rottenness</b>. His series is numbered.â€ù</dd></dl></li></ul></li>"
English,Your Worship,Pronoun,,A title used to address a magistrate or clergyman, A title used to address a magistrate or clergyman,"<li id=""mwBQ""> A title used to address a <a href=""magistrate.html"" id=""mwBg"" title=""magistrate"">magistrate</a> or <a href=""clergyman.html"" id=""mwBw"" title=""clergyman"">clergyman</a></li>"
English,Your Worship,Related terms,,"Her Worship,  His Worship,  Your Honour"," Her Worship,  His Worship,  Your Honour","<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""en"">Her Worship</span></li>, <li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""en""><a href=""His_Worship.html"" title=""His Worship"">His Worship</a></span></li>, <li id=""mwDQ""> <span class=""Latn"" id=""mwDg"" lang=""en""><a href=""Your_Honour.html"" title=""Your Honour"">Your Honour</a></span></li>"
English,Yours,Pronoun,,Alternative letter-case form of yours often used when referring to God or another important figure who is understood from context., Alternative letter-case form of yours often used when referring to God or another important figure who is understood from context.,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">Alternative <a href=""letter_case.html"" title=""letter case"">letter-case</a> form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""yours.html"" title=""yours"">yours</a></i></span></span> <i id=""mwCA"">often used when referring to God or another important figure who is understood from context.</i></li>"
English,Yourself,Pronoun,,Alternative letter-case form of yourself often used when referring to God or another important figure who is understood from context., Alternative letter-case form of yourself often used when referring to God or another important figure who is understood from context.,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">Alternative <a href=""letter_case.html"" title=""letter case"">letter-case</a> form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""yourself.html"" title=""yourself"">yourself</a></i></span></span> <i id=""mwCA"">often used when referring to God or another important figure who is understood from context.</i></li>"
English,Yousef,Proper noun,,A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
English,Yowah nut,Noun, â€_(plural Yowah nuts),"form of boulder opal from Yowah, Australia."," a form of boulder opal from Yowah, Australia.","<li id=""mwBQ""> a form of <a href=""boulder_opal.html"" id=""mwBg"" title=""boulder opal"">boulder opal</a> from Yowah, Australia.</li>"
English,Yowah nuts,Noun,,plural of Yowah nut, plural of Yowah nut,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Yowah_nut.html"" title=""Yowah nut"">Yowah nut</a></i></span></span></li>"
Turkish,YoÄŸun,Proper noun,,A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Turkish,YoÄŸunay,Proper noun,,A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
German,Ypecaharalle,Etymology,,Ypecaha +â€_ Ralle,Ypecaha +â€_ Ralle,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de"">Ypecaha</i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Ralle.html"" title=""Ralle"">Ralle</a></i></p>"
German,Ypecaharalle,Noun,"Â f â€_(genitive Ypecaharalle, plural Ypecaharallen)",giant wood rail , giant wood rail (Aramides ypecaha),"<li id=""mwCA""> <a href=""giant_wood_rail.html"" id=""mwCQ"" title=""giant wood rail"">giant wood rail</a> <span class=""ib-brac"" id=""mwCg""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a href=""Aramides_ypecaha.html"" title=""Aramides ypecaha"">Aramides ypecaha</a></span></span><span class=""ib-brac"" id=""mwCw""><span class=""qualifier-brac"">)</span></span></li>"
German,Ypecaharallen,Noun,,plural of Ypecaharalle, plural of Ypecaharalle,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Ypecaharalle.html"" title=""Ypecaharalle"">Ypecaharalle</a></i></span></span></li>"
German,Yperit,Pronunciation,,Audio, Audio(file),"<li id=""mwBQ""> <table class=""audiotable"" id=""mwBg"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Yperit,Noun,"Â n â€_(genitive Yperits, plural Yperite)",mustard gas , mustard gas (yperite),"<li id=""mwDA""> <a href=""mustard_gas.html"" id=""mwDQ"" title=""mustard gas"">mustard gas</a> (<a href=""yperite.html"" id=""mwDg"" title=""yperite"">yperite</a>)</li>"
German,Yperit,Synonyms,,"Senfgas,  Lost,  Gelbkreuzgas"," Senfgas,  Lost,  Gelbkreuzgas","<li id=""mwEA""> <span class=""Latn"" id=""mwEQ"" lang=""de""><a href=""Senfgas.html"" title=""Senfgas"">Senfgas</a></span></li>, <li id=""mwEg""> <span class=""Latn"" id=""mwEw"" lang=""de""><a href=""Lost.html"" title=""Lost"">Lost</a></span></li>, <li id=""mwFA""> <span class=""Latn"" id=""mwFQ"" lang=""de"">Gelbkreuzgas</span></li>"
German,Yperite,Noun,,plural of Yperit, plural of Yperit,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Yperit.html"" title=""Yperit"">Yperit</a></i></span></span></li>"
German,Yperiten,Noun,Â n,dative plural of Yperit, dative plural of Yperit,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Yperit.html"" title=""Yperit"">Yperit</a></i></span></span></li>"
German,Yperits,Noun,Â n,genitive singular of Yperit, genitive singular of Yperit,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Yperit.html"" title=""Yperit"">Yperit</a></i></span></span></li>"
German,Ypern,Proper noun,,Ypres, Ypres,"<li id=""mwBg""> <a href=""Ypres.html"" id=""mwBw"" title=""Ypres"">Ypres</a></li>"
Middle English,Ypocras,Proper noun,,"Hippocrates
 1300?: Olde Ypocras, Haly, and Galyen â€” Geoffrey Chaucer, Prologue, The Canterbury Tales"," Hippocrates
 1300?: Olde Ypocras, Haly, and Galyen â€” Geoffrey Chaucer, Prologue, The Canterbury Tales","<li id=""mwCA""> <a href=""Hippocrates.html"" id=""mwCQ"" title=""Hippocrates"">Hippocrates</a>
<ul id=""mwCg""><li id=""mwCw""> <b id=""mwDA"">1300?</b>: Olde <b id=""mwDQ"">Ypocras</b>, Haly, and Galyen <span id=""mwDg"">â€”</span> Geoffrey Chaucer, Prologue, <i id=""mwDw"">The Canterbury Tales</i></li></ul></li>"
Translingual,Yponomeutoidea,Etymology,,Yponomeuta  +â€_ -oidea,Yponomeuta  +â€_ -oidea,"<p id=""mwAw""><span class=""biota"" id=""mwBA""><i><a class=""external"" href=""https://species.wikimedia.org/wiki/Yponomeuta"" title=""wikispecies:Yponomeuta"">Yponomeuta</a></i></span> <span id=""mwBQ""> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""mul""><a href=""-oidea.html"" title=""-oidea"">-oidea</a></i></p>"
Translingual,Yponomeutoidea,Proper noun, ,A taxonomic superfamily within the order LepidopteraÂ â€“ the ermine moths etc.., A taxonomic superfamily within the order LepidopteraÂ â€“ the ermine moths etc..,"<li id=""mwCw""> <span id=""mwDA"">A taxonomic </span><a href=""superfamily.html"" title=""superfamily"">superfamily</a><span> within the </span><a href=""order.html"" title=""order"">order</a><span> </span><a href=""Lepidoptera.html"" title=""Lepidoptera"">Lepidoptera</a><span>Â </span><span>â€“ the </span><a href=""ermine_moth.html"" title=""ermine moth"">ermine moth</a><span>s etc..</span></li>"
Translingual,Yponomeutoidea,Related terms,,Yponomeutidae, Yponomeutidae,"<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""mul"">Yponomeutidae</span></li>"
English,Ypres,Etymology,,From the French Ypres.,From the French Ypres.,"<p id=""mwBw"">From the <span class=""etylcleanup"" id=""mwCA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/French%20language"" title=""w:French language"">French</a></span></span> <i class=""Latn mention"" id=""mwCg"" lang=""fr""><a href="""" title=""Ypres"">Ypres</a></i>.</p>"
English,Ypres,Pronunciation,,IPA: /ËˆiËêprÉ™/, IPA(key): /ËˆiËêprÉ™/,"<li id=""mwDA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆiËêprÉ™/</span></li>"
English,Ypres,Proper noun,,"A city in Flanders, Belgium; or, the municipality containing this city."," A city in Flanders, Belgium; or, the municipality containing this city.","<li id=""mwEw""> A <a href=""city.html"" id=""mwFA"" title=""city"">city</a> in <a href=""Flanders.html"" id=""mwFQ"" title=""Flanders"">Flanders</a>, <a href=""Belgium.html"" id=""mwFg"" title=""Belgium"">Belgium</a>; <i id=""mwFw"">or</i>, the municipality containing this city.</li>"
English,Ypres,Related terms,,"yperite,  Ypresian,  Yprois"," yperite,  Ypresian,  Yprois","<li id=""mwGQ""> <span class=""Latn"" id=""mwGg"" lang=""en""><a href=""yperite.html"" title=""yperite"">yperite</a></span></li>, <li id=""mwGw""> <span class=""Latn"" id=""mwHA"" lang=""en""><a href=""Ypresian.html"" title=""Ypresian"">Ypresian</a></span></li>, <li id=""mwHQ""> <span class=""Latn"" id=""mwHg"" lang=""en""><a href=""Yprois.html"" title=""Yprois"">Yprois</a></span></li>"
English,Ypres,External links,, Ypres on  Wikipedia.Wikipedia ,  Ypres on  Wikipedia.Wikipedia ,"<li id=""mwJA""> <span> </span><b class=""Latn"" lang=""en""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ypres"" title=""w:Ypres"">Ypres</a></b><span> on  Wikipedia.</span><span class=""interProject"" id=""mwJg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ypres"" title=""w:Ypres"">Wikipedia </a></span></li>"
English,Ypresian,Etymology,,"From the French ypresien, from Ypres + -ien; equivalent to Ypres + -ian; compare yperite.","From the French ypresien, from Ypres + -ien; equivalent to Ypres + -ian; compare yperite.","<p id=""mwAg"">From the <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/French%20language"" title=""w:French language"">French</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""fr"">ypresien</i>, from <i class=""Latn mention"" id=""mwBg"" lang=""fr""><a href=""Ypres.html"" title=""Ypres"">Ypres</a></i> + <i class=""Latn mention"" id=""mwBw"" lang=""fr""><a href=""-ien.html"" title=""-ien"">-ien</a></i>; equivalent to <i class=""Latn mention"" id=""mwCA"" lang=""en""><a href=""Ypres.html"" title=""Ypres"">Ypres</a></i> + <i class=""Latn mention"" id=""mwCQ"" lang=""en""><a href=""-ian.html"" title=""-ian"">-ian</a></i>; compare <i class=""Latn mention"" id=""mwCg"" lang=""en""><a href=""yperite.html"" title=""yperite"">yperite</a></i>.</p>"
English,Ypresian,Proper noun,, A subdivision of the Eocene epoch," (geology, paleontology) A subdivision of the Eocene epoch","<li id=""mwEQ""> <span class=""ib-brac"" id=""mwEg"">(</span><span class=""ib-content"">geology<span class=""ib-comma"">,</span><span> </span>paleontology</span><span class=""ib-brac"" id=""mwEw"">)</span> A subdivision of the Eocene epoch</li>"
English,Ypresian,Adjective, â€_(not comparable)," Of or pertaining to a geological epoch, the oldest age or lowest stratigraphic stage of the Eocene."," (geology) Of or pertaining to a geological epoch, the oldest age or lowest stratigraphic stage of the Eocene.","<li id=""mwGA""> <span class=""ib-brac"" id=""mwGQ"">(</span><span class=""ib-content"">geology</span><span class=""ib-brac"" id=""mwGg"">)</span> Of or pertaining to a <a href=""geological.html"" id=""mwGw"" title=""geological"">geological</a> <a href=""epoch.html"" id=""mwHA"" title=""epoch"">epoch</a>, the oldest <a href=""age.html"" id=""mwHQ"" title=""age"">age</a> or lowest <a href=""stratigraphic.html"" id=""mwHg"" title=""stratigraphic"">stratigraphic</a> stage of the <a href=""Eocene.html"" id=""mwHw"" title=""Eocene"">Eocene</a>.</li>"
English,Yprois,Etymology,,"First attested in nominal use in May 1845 and in adjectival use in 1890; from the French noun Yprois and adjective yprois, both from Ypres.","First attested in nominal use in May 1845 and in adjectival use in 1890; from the French noun Yprois and adjective yprois, both from Ypres.","<p id=""mwAg"">First attested in nominal use in May 1845 and in adjectival use in 1890; from the <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/French%20language"" title=""w:French language"">French</a></span></span> noun <i class=""Latn mention"" id=""mwBQ"" lang=""fr""><a href="""" title=""Yprois"">Yprois</a></i> and adjective <i class=""Latn mention"" id=""mwBg"" lang=""fr""><a href=""yprois.html"" title=""yprois"">yprois</a></i>, both from <i class=""Latn mention"" id=""mwBw"" lang=""fr""><a href=""Ypres.html"" title=""Ypres"">Ypres</a></i>.</p>"
English,Yprois,Pronunciation,," IPA: [ipÊÅwaËê],   enPR: Ä“prwÃ_Ê_, IPA: /iËêpËˆÉ_wÉ‘Ëê/"," (French) IPA(key): [ipÊÅwaËê],  (Received Pronunciation) enPR: Ä“prwÃ_Ê_, IPA(key): /iËêpËˆÉ_wÉ‘Ëê/","<li id=""mwCw""> <span class=""ib-brac"" id=""mwDA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">French</span></span><span class=""ib-brac"" id=""mwDQ""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[ipÊÅwaËê]</span></li>, <li id=""mwEA""> <span class=""ib-brac"" id=""mwEQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Received%20Pronunciation"" title=""w:Received Pronunciation"">Received Pronunciation</a></span></span><span class=""ib-brac"" id=""mwEg""><span class=""qualifier-brac"">)</span></span> enPR<span>: </span><span class=""AHD enPR"" id=""mwFA"">Ä“prwÃ_Ê_</span>, IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/iËêpËˆÉ_wÉ‘Ëê/</span></li>"
English,Yprois,Pronunciation,," IPA: [ipÊÅwaËêz],   enPR: Ä“prwÃ_zÊ_, IPA: /iËêpËˆÉ_wÉ‘Ëêz/"," (French) IPA(key): [ipÊÅwaËêz],  (Received Pronunciation) enPR: Ä“prwÃ_zÊ_, IPA(key): /iËêpËˆÉ_wÉ‘Ëêz/","<li id=""mwGg""> <span class=""ib-brac"" id=""mwGw""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">French</span></span><span class=""ib-brac"" id=""mwHA""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[ipÊÅwaËêz]</span></li>, <li id=""mwHw""> <span class=""ib-brac"" id=""mwIA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Received%20Pronunciation"" title=""w:Received Pronunciation"">Received Pronunciation</a></span></span><span class=""ib-brac"" id=""mwIQ""><span class=""qualifier-brac"">)</span></span> enPR<span>: </span><span class=""AHD enPR"" id=""mwIw"">Ä“prwÃ_zÊ_</span>, IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/iËêpËˆÉ_wÉ‘Ëêz/</span></li>"
English,Yprois,Noun, â€_(plural Yprois),"An inhabitant of the city of Ypres;  an inhabitant of the municipality of the same name.
 1845 May, â€œThe Battle of the Spursâ€ù in Colburnâ€™s United Service Magazine and Naval and Military Journal 1845:II, page 20:
 A few amongst them even fled, some of whom in endeavouring to swim across the Lys were drowned, and others who made for the city were stopped by the Yprois who manned the ramparts, and driven back to the fight.
 1910, Thomas Francis Bumpus, The Cathedrals and Churches of Belgium, page 123:
 They were the work of the Yprois Taillebert, who, both in stone and wood, has left in his native town and its neighbourhood incontestible proofs of his activity and talent.
 2010 June, Martha C. Howell, Commerce Before Capitalism in Europe, 1300â€“1600, â€œIntroductionâ€ù, page 26, footnote 42:
 David Nicholas  [â€_]  provides fascinating detail about the mutual indebtedness of the Yprois at the end of the thirteenth century.
 For more examples of usage of this term, see Citations:Yprois."," An inhabitant of the city of Ypres; (also, more broadly) an inhabitant of the municipality of the same name.
 1845 May, â€œThe Battle of the Spursâ€ù in Colburnâ€™s United Service Magazine and Naval and Military Journal 1845:II, page 20:
 A few amongst them even fled, some of whom in endeavouring to swim across the Lys were drowned, and others who made for the city were stopped by the Yprois who manned the ramparts, and driven back to the fight.
 1910, Thomas Francis Bumpus, The Cathedrals and Churches of Belgium, page 123:
 They were the work of the Yprois Taillebert, who, both in stone and wood, has left in his native town and its neighbourhood incontestible proofs of his activity and talent.
 2010 June, Martha C. Howell, Commerce Before Capitalism in Europe, 1300â€“1600, â€œIntroductionâ€ù, page 26, footnote 42:
 David Nicholas  [â€_]  provides fascinating detail about the mutual indebtedness of the Yprois at the end of the thirteenth century.
 For more examples of usage of this term, see Citations:Yprois.","<li id=""mwKg""> An <span class=""Latn"" id=""mwKw"" lang=""en""><a href=""inhabitant.html"" title=""inhabitant"">inhabitant</a></span> of the <span class=""Latn"" id=""mwLA"" lang=""en""><a href=""city.html"" title=""city"">city</a></span> of <span class=""Latn"" id=""mwLQ"" lang=""en""><a href=""Ypres.html"" title=""Ypres"">Ypres</a></span>; <span class=""ib-brac"" id=""mwLg"">(</span><span class=""ib-content"">also, more broadly</span><span class=""ib-brac"" id=""mwLw"">)</span> an inhabitant of the <span class=""Latn"" id=""mwMA"" lang=""en""><a href=""municipality.html"" title=""municipality"">municipality</a></span> of the same name.
<ul id=""mwMQ""><li id=""mwMg""> <b id=""mwMw"">1845</b> May, â€œThe Battle of the Spursâ€ù in <i id=""mwNA"">Colburnâ€™s United Service Magazine and Naval and Military Journal</i> 1845:II, <a class=""external"" href=""http://books.google.co.uk/books?id=mgAcAQAAIAAJ&amp;pg=PA20&amp;dq=%22Yprois%22&amp;hl=en&amp;sa=X&amp;ei=Diz2TsLeNYK18QP57ZHLAQ&amp;ved=0CDcQ6AEwAA#v=onepage&amp;q=%22Yprois%22&amp;f=false"" id=""mwNQ"">page 20</a>:
<dl id=""mwNg""><dd id=""mwNw""> A few amongst them even fled, some of whom in endeavouring to swim across the Lys were drowned, and others who made for the city were stopped by the <b id=""mwOA"">Yprois</b> who manned the ramparts, and driven back to the fight.</dd></dl></li>
<li id=""mwOQ""> <b id=""mwOg"">1910</b>, Thomas Francis Bumpus, <i id=""mwOw"">The Cathedrals and Churches of Belgium</i>, <a class=""external"" href=""http://books.google.co.uk/books?id=TCFUAAAAYAAJ&amp;q=%22Yprois%22&amp;dq=%22Yprois%22&amp;hl=en&amp;sa=X&amp;ei=Fjj2TsG1Io_x8QOZ_ISkAQ&amp;ved=0CFYQ6AEwCDhu"" id=""mwPA"">page 123</a>:
<dl id=""mwPQ""><dd id=""mwPg""> They were the work of the <b id=""mwPw"">Yprois</b> Taillebert, who, both in stone and wood, has left in his native town and its neighbourhood incontestible proofs of his activity and talent.</dd></dl></li>
<li id=""mwQA""> <b id=""mwQQ"">2010</b> June, Martha C. Howell, <i id=""mwQg"">Commerce Before Capitalism in Europe, 1300â€“1600</i>, â€œIntroductionâ€ù, <a class=""external"" href=""http://books.google.co.uk/books?id=ZKhZTqkqfkEC&amp;pg=PA26&amp;dq=%22Yprois%22&amp;hl=en&amp;sa=X&amp;ei=pS_2ToSYCtP-8QP2zrmvAQ&amp;ved=0CDsQ6AEwAQ#v=onepage&amp;q=%22Yprois%22&amp;f=false"" id=""mwQw"">page 26</a>, footnote 42:
<dl id=""mwRA""><dd id=""mwRQ""> David Nicholas <span class=""q-hellip-sp"" id=""mwRg""><span> </span></span><span class=""q-hellip-b"">[</span><span>â€_</span><span class=""q-hellip-b"">]</span><span class=""q-hellip-b"" id=""mwRw""><span> </span></span> provides fascinating detail about the mutual indebtedness of the <b id=""mwSA"">Yprois</b> at the end of the thirteenth century.</dd></dl></li>
<li id=""mwSQ""> <span class=""see-cites"" id=""mwSg"">For more examples of usage of this term, see Citations:Yprois.</span></li></ul></li>"
