headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,AMPS,Initialism,," Advanced Mobile Phone System, American Mobile Phone System, Analog Mobile Phone System."," (electronics) Advanced Mobile Phone System, American Mobile Phone System, Analog Mobile Phone System.","<li id=""mwBw""> <span class=""ib-brac"" id=""mwCA"">(</span><span class=""ib-content"">electronics</span><span class=""ib-brac"" id=""mwCQ"">)</span> Advanced Mobile Phone System, American Mobile Phone System, <a class=""external"" href=""https://en.wikipedia.org/wiki/Analog%20Mobile%20Phone%20System"" id=""mwCg"" title=""w:Analog Mobile Phone System"">Analog Mobile Phone System</a>.</li>"
English,AMPS,Initialism,,All Media and Products Survey., All Media and Products Survey.,"<li id=""mwCw""> <a class=""external"" href=""https://en.wikipedia.org/wiki/All%20Media%20and%20Products%20Survey"" id=""mwDA"" title=""wikipedia:All Media and Products Survey"">All Media and Products Survey</a>.</li>"
English,AMPS,Related terms,,"mobile phone,  TACS"," mobile phone,  TACS","<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""en""><a href=""mobile_phone.html"" title=""mobile phone"">mobile phone</a></span></li>, <li id=""mwEA""> <span class=""Latn"" id=""mwEQ"" lang=""en""><a href=""TACS.html"" title=""TACS"">TACS</a></span></li>"
English,AMP deaminase,Etymology,,adenosine monophosphate + deaminase,adenosine monophosphate + deaminase,"<p id=""mwAg""><a href=""adenosine_monophosphate.html"" id=""mwAw"" title=""adenosine monophosphate"">adenosine monophosphate</a> + <a href=""deaminase.html"" id=""mwBA"" title=""deaminase"">deaminase</a></p>"
English,AMP deaminase,Noun, ‰Û_(plural AMP deaminases),"An enzyme that plays a role in the metabolic process that converts sugar, fat, and protein into cellular energy."," An enzyme that plays a role in the metabolic process that converts sugar, fat, and protein into cellular energy.","<li id=""mwCQ""> An <a href=""enzyme.html"" id=""mwCg"" title=""enzyme"">enzyme</a> that plays a role in the <a href=""metabolic.html"" id=""mwCw"" title=""metabolic"">metabolic</a> process that converts sugar, fat, and protein into <a href=""cellular.html"" id=""mwDA"" title=""cellular"">cellular</a> energy.</li>"
English,AMP deaminases,Noun,,plural of AMP deaminase, plural of AMP deaminase,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""AMP_deaminase.html"" title=""AMP deaminase"">AMP deaminase</a></i></span></span></li>"
English,AMR,Initialism,, American Medical Response, (emergency medicine) American Medical Response,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">emergency medicine</span><span class=""ib-brac"" id=""mwCA"">)</span> American Medical Response</li>"
English,AMS,Initialism,,Initialism of Accelerator Mass Spectrometry., Initialism of Accelerator Mass Spectrometry.,"<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""mass_spectrometry.html"" title=""mass spectrometry"">Accelerator Mass Spectrometry</a></i></span><span>.</span></li>"
English,AMS,Initialism,, Initialism of Application Management Software., (computing) Initialism of Application Management Software.,"<li id=""mwCg""> <span class=""ib-brac"" id=""mwCw"">(</span><span class=""ib-content"">computing</span><span class=""ib-brac"" id=""mwDA"">)</span> <span class=""use-with-mention"" id=""mwDQ"">Initialism of <i class=""Latn mention"" lang=""en"">Application Management Software</i></span><span>.</span></li>"
English,AMSA,Initialism,,Australian Maritime Safety Authority, Australian Maritime Safety Authority,"<li id=""mwBw""> <a class=""external"" href=""https://en.wikipedia.org/wiki/Australian%20Maritime%20Safety%20Authority"" id=""mwCA"" title=""w:Australian Maritime Safety Authority"">Australian Maritime Safety Authority</a></li>"
English,AMSL,Initialism,,Above mean sea level, Above mean sea level,"<li id=""mwBg""> <a href=""above.html"" id=""mwBw"" title=""above"">Above</a> <a href=""mean.html"" id=""mwCA"" title=""mean"">mean</a> <a href=""sea_level.html"" id=""mwCQ"" title=""sea level"">sea level</a></li>"
English,AMSWWBUW,Etymology,,Initialism.,Initialism.,"<p id=""mwAQ"">Initialism.</p>"
English,AMSWWBUW,Noun, ‰Û_(plural not attested), association of mad scientists who want to blow up the world," (Internet, humorous) association of mad scientists who want to blow up the world","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">Internet<span class=""ib-comma"">,</span><span> </span>humorous</span><span class=""ib-brac"" id=""mwCA"">)</span> <a href=""association.html"" id=""mwCQ"" title=""association"">association</a> of <a href=""mad_scientist.html"" id=""mwCg"" title=""mad scientist"">mad scientists</a> who want to <a href=""blow_up.html"" id=""mwCw"" title=""blow up"">blow up</a> the <a href=""world.html"" id=""mwDA"" title=""world"">world</a></li>"
English,AMSWWBUW,References,,Usenet newsgroups: , Usenet newsgroups: ,"<li id=""mwDg""> Usenet newsgroups: <a class=""external"" href=""https://groups.google.com/forum/#!search/%22AMSWWBUW%22"" id=""mwDw""></a></li>"
English,AMT,Proper noun,, AMT ‰ÛÓ Agence mÌ©tropolitaine de transport ‰ÛÒ the Metropolitan Transit Agency; the transit agency for the MMC, (transport) AMT ‰ÛÓ Agence mÌ©tropolitaine de transport ‰ÛÒ the Metropolitan Transit Agency; the transit agency for the MMC,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">transport</span><span class=""ib-brac"" id=""mwCA"">)</span> <a href="""" id=""mwCQ"">AMT</a> <span id=""mwCg"">‰ÛÓ</span> Agence mÌ©tropolitaine de transport <span id=""mwDA"">‰ÛÒ</span> the Metropolitan Transit Agency; the transit agency for the <a href=""MMC.html"" id=""mwDw"" title=""MMC"">MMC</a></li>"
English,AMT,Synonyms,,MTA, MTA,"<li id=""mwEQ""> <span class=""Latn"" id=""mwEg"" lang=""en""><a href=""MTA.html"" title=""MTA"">MTA</a></span></li>"
English,AMU,Noun, ‰Û_(plural AMUs),atomic mass unit, atomic mass unit,"<li id=""mwBw""> <a href=""atomic_mass_unit.html"" id=""mwCA"" title=""atomic mass unit"">atomic mass unit</a></li>"
English,AMUs,Noun,,plural of AMU, plural of AMU,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""AMU.html"" title=""AMU"">AMU</a></i></span></span></li>"
English,AMV,Noun, ‰Û_(plural AMVs),Initialism of anime music video., Initialism of anime music video.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Initialism of <i class=""Latn mention"" lang=""en""><a class=""external"" href=""https://en.wikipedia.org/wiki/anime%20music%20video"" title=""wikipedia:anime music video"">anime music video</a></i></span><span>.</span></li>"
English,AMV,Hypernyms,,fanvid, fanvid,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""en""><a href=""fanvid.html"" title=""fanvid"">fanvid</a></span></li>"
English,AMVs,Noun,,plural of AMV, plural of AMV,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""AMV.html"" title=""AMV"">AMV</a></i></span></span></li>"
English,AM pop,Noun, ‰Û_(uncountable),"Music, especially rock music ballads and crossover material, played on Top 40-formatted AM radio stations, especially during the 1970s."," Music, especially rock music ballads and crossover material, played on Top 40-formatted AM radio stations, especially during the 1970s.","<li id=""mwBQ""> Music, especially <a href=""rock_music.html"" id=""mwBg"" title=""rock music"">rock music</a> <a href=""ballad.html"" id=""mwBw"" title=""ballad"">ballads</a> and <a href=""crossover.html"" id=""mwCA"" title=""crossover"">crossover</a> material, played on Top 40-formatted AM radio stations, especially during the 1970s.</li>"
English,AM pop,Noun, ‰Û_(uncountable),"Soft rock music, especially produced prior to the early 1980s."," Soft rock music, especially produced prior to the early 1980s.","<li id=""mwCQ""> Soft rock music, especially produced prior to the early 1980s.</li>"
English,AM pop,References,,All Music Guide ‰ÛÓ Article about the AM pop genre., All Music Guide ‰ÛÓ Article about the AM pop genre.,"<li id=""mwCw""> <a class=""external"" href=""http://www.allmusic.com/explore/style/d11968"" id=""mwDA"">All Music Guide</a> ‰ÛÓ Article about the AM pop genre.</li>"
Translingual,AN,Symbol,,The ISO 3166-1 two-letter  code for Netherlands Antilles., The ISO 3166-1 two-letter (alpha-2) code for Netherlands Antilles.,"<li id=""mwBg""> The <a href=""ISO.html"" id=""mwBw"" title=""ISO"">ISO</a> 3166-1 two-letter (alpha-2) code for <a href=""Netherlands_Antilles.html"" id=""mwCA"" title=""Netherlands Antilles"">Netherlands Antilles</a>.</li>"
English,ANA,Proper noun,, Abbreviation of Anaheim., (sports) Abbreviation of Anaheim.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">sports</span><span class=""ib-brac"" id=""mwCA"">)</span> <span class=""use-with-mention"" id=""mwCQ"">Abbreviation of <i class=""Latn mention"" lang=""en""><a href=""Anaheim.html"" title=""Anaheim"">Anaheim</a></i></span><span>.</span></li>"
English,ANA,Noun, ‰Û_(plural ANAs),Initialism of anti-nuclear antibody., Initialism of anti-nuclear antibody.,"<li id=""mwDw""> <span class=""use-with-mention"" id=""mwEA"">Initialism of <i class=""Latn mention"" lang=""en"">anti-nuclear antibody</i></span><span>.</span></li>"
English,ANA,Synonyms,,: ANF , (anti-nuclear antibody): ANF (anti-nuclear factor),"<li id=""mwEw""> <span class=""ib-brac"" id=""mwFA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">anti-nuclear antibody</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwFQ""><span class=""sense-qualifier-colon"">:</span></span> <span class=""Latn"" id=""mwFg"" lang=""en"">ANF</span> <span class=""gloss-brac"" id=""mwFw"">(</span><span class=""gloss-content""><span class=""Latn"" lang=""en"">anti-nuclear factor</span></span><span class=""gloss-brac"" id=""mwGA"">)</span></li>"
English,ANA,Initialism,, Initialism of Afghan National Army., (military) Initialism of Afghan National Army.,"<li id=""mwHg""> <span class=""ib-brac"" id=""mwHw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwIA"">)</span> <span class=""use-with-mention"" id=""mwIQ"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""Afghan.html"" title=""Afghan"">Afghan</a> <a href=""national.html"" title=""national"">National</a> <a href=""army.html"" title=""army"">Army</a></i></span><span>.</span></li>"
English,ANA,Initialism,, Initialism of All Nippon Airways., (aviaiton) Initialism of All Nippon Airways.,"<li id=""mwIw""> <span class=""ib-brac"" id=""mwJA"">(</span><span class=""ib-content"">aviaiton</span><span class=""ib-brac"" id=""mwJQ"">)</span> <span class=""use-with-mention"" id=""mwJg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""all.html"" title=""all"">All</a> <a href=""Nippon.html"" title=""Nippon"">Nippon</a> <a href=""airways.html"" title=""airways"">Airways</a></i></span><span>.</span></li>"
English,ANA,Initialism,, Initialism of Australian National Airways.," (Australia, aviation, historical) Initialism of Australian National Airways.","<li id=""mwKA""> <span class=""ib-brac"" id=""mwKQ"">(</span><span class=""ib-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Australia"" title=""w:Australia"">Australia</a><span class=""ib-comma"">,</span><span> </span>aviation<span class=""ib-comma"">,</span><span> </span>historical</span><span class=""ib-brac"" id=""mwKg"">)</span> <span class=""use-with-mention"" id=""mwKw"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""Australian.html"" title=""Australian"">Australian</a> <a href=""national.html"" title=""national"">National</a> <a href=""airways.html"" title=""airways"">Airways</a></i></span><span>.</span></li>"
English,ANA,Initialism,, Initialism of American Nurses Association.," (US, medicine) Initialism of American Nurses Association.","<li id=""mwLQ""> <span class=""ib-brac"" id=""mwLg"">(</span><span class=""ib-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/United%20States"" title=""w:United States"">US</a><span class=""ib-comma"">,</span><span> </span>medicine</span><span class=""ib-brac"" id=""mwLw"">)</span> <span class=""use-with-mention"" id=""mwMA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""American.html"" title=""American"">American</a> <a href=""nurse.html"" title=""nurse"">Nurses</a> <a href=""association.html"" title=""association"">Association</a></i></span><span>.</span></li>"
English,ANA,Initialism,, Initialism of Animal Nursing Assistant., (Britain) Initialism of Animal Nursing Assistant.,"<li id=""mwMg""> <span class=""ib-brac"" id=""mwMw"">(</span><span class=""ib-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Britain"" title=""w:Britain"">Britain</a></span><span class=""ib-brac"" id=""mwNA"">)</span> <span class=""use-with-mention"" id=""mwNQ"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""animal.html"" title=""animal"">Animal</a> <a href=""nursing.html"" title=""nursing"">Nursing</a> <a href=""assistant.html"" title=""assistant"">Assistant</a></i></span><span>.</span></li>"
English,ANA,Coordinate terms,,": AMA ,  : JAL "," (American Nurses Association): AMA (American Medical Association),  (All Nippon Airways): JAL (Japan Air Lines)","<li id=""mwOA""> <span class=""ib-brac"" id=""mwOQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">American Nurses Association</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwOg""><span class=""sense-qualifier-colon"">:</span></span> <span class=""Latn"" id=""mwOw"" lang=""en""><a href=""AMA.html"" title=""AMA"">AMA</a></span> <span class=""gloss-brac"" id=""mwPA"">(</span><span class=""gloss-content""><span class=""Latn"" lang=""en"">American Medical Association</span></span><span class=""gloss-brac"" id=""mwPQ"">)</span></li>, <li id=""mwPg""> <span class=""ib-brac"" id=""mwPw""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">All Nippon Airways</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwQA""><span class=""sense-qualifier-colon"">:</span></span> <span class=""Latn"" id=""mwQQ"" lang=""en""><a href=""JAL.html"" title=""JAL"">JAL</a></span> <span class=""gloss-brac"" id=""mwQg"">(</span><span class=""gloss-content""><span class=""Latn"" lang=""en"">Japan Air Lines</span></span><span class=""gloss-brac"" id=""mwQw"">)</span></li>"
Turkish,ANAP,Acronym,, Acronym of Anavatan Partisi ., (dated) Acronym of Anavatan Partisi (Motherland Party).,"<li id=""mwBw""> <span class=""ib-brac"" id=""mwCA"">(</span><span class=""ib-content"">dated</span><span class=""ib-brac"" id=""mwCQ"">)</span> <span class=""use-with-mention"" id=""mwCg"">Acronym of <i class=""Latn mention"" lang=""tr"">Anavatan Partisi</i></span> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">Motherland Party</span><span class=""gloss-brac"" id=""mwDQ"">)</span>.</li>"
Italian,ANAS,Proper noun,åÊf,Acronym of Azienda Nazionale Autonoma delle Strade., Acronym of Azienda Nazionale Autonoma delle Strade.,"<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">Acronym of <i class=""Latn mention"" lang=""it""><a class=""external"" href=""https://en.wikipedia.org/wiki/it:Azienda%20Nazionale%20Autonoma%20delle%20Strade"" title=""wikipedia:it:Azienda Nazionale Autonoma delle Strade"">Azienda Nazionale Autonoma delle Strade</a></i></span><span>.</span></li>"
English,ANC,Proper noun,,Initialism of African National Congress., Initialism of African National Congress.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">Initialism of <i class=""Latn mention"" lang=""en""><a class=""external"" href=""https://en.wikipedia.org/wiki/African%20National%20Congress"" title=""wikipedia:African National Congress"">African National Congress</a></i></span><span>.</span></li>"
Italian,ANCA,Proper noun,åÊ?,Associazione Nazionale Cooperative Agricole, Associazione Nazionale Cooperative Agricole,"<li id=""mwBg""> <a class=""external"" href=""https://en.wikipedia.org/wiki/Associazione%20Nazionale%20Cooperative%20Agricole"" id=""mwBw"" title=""w:Associazione Nazionale Cooperative Agricole"">Associazione Nazionale Cooperative Agricole</a></li>"
English,ANCC,Initialism,,American Nurses Credentialing Center., American Nurses Credentialing Center.,"<li id=""mwBw""> <a href=""American.html"" id=""mwCA"" title=""American"">American</a> <a href=""nurses.html"" id=""mwCQ"" title=""nurses"">Nurses</a> <a href=""credentialing.html"" id=""mwCg"" title=""credentialing"">Credentialing</a> <a href=""center.html"" id=""mwCw"" title=""center"">Center</a>.</li>"
English,ANCC,Initialism,,"All Nations Christian College, in Hertfordshire, England."," All Nations Christian College, in Hertfordshire, England.","<li id=""mwDA""> <a class=""external"" href=""https://en.wikipedia.org/wiki/All%20Nations%20Christian%20College"" id=""mwDQ"" title=""w:All Nations Christian College"">All Nations Christian College</a>, in Hertfordshire, England.</li>"
English,ANCOVA,Noun, ‰Û_(plural ANCOVAs), Acronym of analysis of covariance., (statistics) Acronym of analysis of covariance.,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">statistics</span><span class=""ib-brac"" id=""mwBw"">)</span> <span class=""use-with-mention"" id=""mwCA"">Acronym of <i class=""Latn mention"" lang=""en"">analysis of covariance</i></span><span>.</span></li>"
English,ANCOVA,Related terms,,ANOVA, ANOVA,"<li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""en""><a href=""ANOVA.html"" title=""ANOVA"">ANOVA</a></span></li>"
English,ANCOVAs,Noun,,plural of ANCOVA, plural of ANCOVA,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""ANCOVA.html"" title=""ANCOVA"">ANCOVA</a></i></span></span></li>"
Translingual,AND,Symbol,,Andorra, Andorra,"<li id=""mwBg""> <a href=""Andorra.html"" id=""mwBw"" title=""Andorra"">Andorra</a></li>"
English,ANDA,Proper noun,, Initialism of Abbreviated New Drug Application., (law) Initialism of Abbreviated New Drug Application.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">law</span><span class=""ib-brac"" id=""mwCA"">)</span> <span class=""use-with-mention"" id=""mwCQ"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""abbreviated.html"" title=""abbreviated""><b>A</b>bbreviated</a> <a href=""new.html"" title=""new""><b>N</b>ew</a> <a href=""drug.html"" title=""drug""><b>D</b>rug</a> <a href=""application.html"" title=""application""><b>A</b>pplication</a></i></span><span>.</span></li>"
English,ANDRILL,Proper noun,,Antarctic Drilling Project, Antarctic Drilling Project,"<li id=""mwBg""> <a class=""external"" href=""https://en.wikipedia.org/wiki/Antarctic%20Drilling%20Project"" id=""mwBw"" title=""wikipedia:Antarctic Drilling Project"">Antarctic Drilling Project</a></li>"
English,ANDRILL anemone,Noun, ‰Û_(plural ANDRILL anemones),"Edwardsiella andrillae, an 2.5 cm long anemone of the family Edwardsiidae, found in the ice of the Ross Ice Shelf in Antarctica."," Edwardsiella andrillae, an 2.5 cm long anemone of the family Edwardsiidae, found in the ice of the Ross Ice Shelf in Antarctica.","<li id=""mwCw""> <span class=""biota"" id=""mwDA""><i><a class=""external"" href=""https://species.wikimedia.org/wiki/Edwardsiella%20andrillae"" title=""wikispecies:Edwardsiella andrillae"">Edwardsiella andrillae</a></i></span>, an 2.5 cm long anemone of the family <i id=""mwDQ""></i><a class=""external"" href=""https://species.wikimedia.org/wiki/Edwardsiidae"" title=""wikispecies:Edwardsiidae"">Edwardsiidae</a><i></i>, found in the ice of the <a class=""external"" href=""https://en.wikipedia.org/wiki/Ross%20Ice%20Shelf"" id=""mwDg"" title=""wikipedia:Ross Ice Shelf"">Ross Ice Shelf</a> in Antarctica.</li>"
English,ANDRILL anemones,Noun,,plural of ANDRILL anemone, plural of ANDRILL anemone,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""ANDRILL_anemone.html"" title=""ANDRILL anemone"">ANDRILL anemone</a></i></span></span></li>"
English,AND gate,Noun, ‰Û_(plural AND gates), a logic gate performing a Boolean logic AND operation, (electronics) a logic gate performing a Boolean logic AND operation,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">electronics</span><span class=""ib-brac"" id=""mwBw"">)</span> a <a href=""logic_gate.html"" id=""mwCA"" title=""logic gate"">logic gate</a> performing a <a href=""Boolean.html"" id=""mwCQ"" title=""Boolean"">Boolean</a> logic <a href=""AND.html"" id=""mwCg"" title=""AND"">AND</a> operation</li>"
English,AND gates,Noun,,plural of AND gate, plural of AND gate,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""AND_gate.html"" title=""AND gate"">AND gate</a></i></span></span></li>"
English,ANDed,Verb,,simple past tense and past participle of AND, simple past tense and past participle of AND,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">simple past tense and past participle of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""AND.html"" title=""AND"">AND</a></i></span></span></li>"
English,ANDing,Verb,,present participle of AND, present participle of AND,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">present participle of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""AND.html"" title=""AND"">AND</a></i></span></span></li>"
English,ANDs,Noun,,plural of AND, plural of AND,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""AND.html"" title=""AND"">AND</a></i></span></span></li>"
English,ANFO,Noun, ‰Û_(uncountable),Ammonium nitrate fuel oil explosive - made from ammonium nitrate fertilizer and fuel oil., Ammonium nitrate fuel oil explosive - made from ammonium nitrate fertilizer and fuel oil.,"<li id=""mwBg""> <a href=""ammonium_nitrate.html"" id=""mwBw"" title=""ammonium nitrate"">Ammonium nitrate</a> <a href=""fuel_oil.html"" id=""mwCA"" title=""fuel oil"">fuel oil</a> <a href=""explosive.html"" id=""mwCQ"" title=""explosive"">explosive</a> - made from <a href=""ammonium_nitrate.html"" id=""mwCg"" title=""ammonium nitrate"">ammonium nitrate</a> fertilizer and <a href=""fuel_oil.html"" id=""mwCw"" title=""fuel oil"">fuel oil</a>.</li>"
Translingual,ANG,Proper noun,, Abbreviation of Angola., (sports) Abbreviation of Angola.,"<li id=""mwBw""> <span class=""ib-brac"" id=""mwCA"">(</span><span class=""ib-content"">sports</span><span class=""ib-brac"" id=""mwCQ"">)</span> <span class=""use-with-mention"" id=""mwCg"">Abbreviation of <i class=""Latn mention"" lang=""mul""><a href=""Angola.html"" title=""Angola"">Angola</a></i></span><span>.</span></li>"
Translingual,ANG,Noun, ‰Û_(plural ANGs), Animated Network Graphics; an alternate name for APNG , (computing) Animated Network Graphics; an alternate name for APNG (Animated Portable Network Graphics),"<li id=""mwEA""> <span class=""ib-brac"" id=""mwEQ"">(</span><span class=""ib-content"">computing</span><span class=""ib-brac"" id=""mwEg"">)</span> <a href=""animated.html"" id=""mwEw"" title=""animated"">Animated</a> <a href=""network.html"" id=""mwFA"" title=""network"">Network</a> <a href=""graphics.html"" id=""mwFQ"" title=""graphics"">Graphics</a>; an alternate name for <a href=""APNG.html"" id=""mwFg"" title=""APNG"">APNG</a> <span class=""gloss-brac"" id=""mwFw"">(</span><span class=""gloss-content"">Animated Portable Network Graphics</span><span class=""gloss-brac"" id=""mwGA"">)</span></li>"
Translingual,ANG,Alternative forms,,ang, ang,"<li id=""mwGg""> <span class=""Latn"" id=""mwGw"" lang=""mul""><a href=""ang.html"" title=""ang"">ang</a></span></li>"
Translingual,ANG,Synonyms,,APNG, APNG,"<li id=""mwHQ""> <span class=""Latn"" id=""mwHg"" lang=""mul""><a href=""APNG.html"" title=""APNG"">APNG</a></span></li>"
Translingual,ANG,Related terms,,"PNG,  JNG,  MNG"," PNG,  JNG,  MNG","<li id=""mwIA""> <span class=""Latn"" id=""mwIQ"" lang=""mul""><a href=""PNG.html"" title=""PNG"">PNG</a></span></li>, <li id=""mwIg""> <span class=""Latn"" id=""mwIw"" lang=""mul""><a href=""JNG.html"" title=""JNG"">JNG</a></span></li>, <li id=""mwJA""> <span class=""Latn"" id=""mwJQ"" lang=""mul""><a href=""MNG.html"" title=""MNG"">MNG</a></span></li>"
Translingual,ANG,Derived terms,,".ang , .ANG"," .ang , .ANG","<li id=""mwJw""> <span class=""Latn"" id=""mwKA"" lang=""mul"">.ang</span> , .ANG</li>"
Translingual,ANG,Initialism,,Netherlands Antillean guilder, Netherlands Antillean guilder,"<li id=""mwOQ""> Netherlands Antillean <a href=""guilder.html"" id=""mwOw"" title=""guilder"">guilder</a></li>"
English,ANGLICO,Initialism,, Air Naval Gunfire Liaison Company," (military, US) Air Naval Gunfire Liaison Company","<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ"">(</span><span class=""ib-content"">military<span class=""ib-comma"">,</span><span> </span><a class=""external"" href=""https://en.wikipedia.org/wiki/United%20States"" title=""w:United States"">US</a></span><span class=""ib-brac"" id=""mwCg"">)</span> <a class=""external"" href=""https://en.wikipedia.org/wiki/Air%20Naval%20Gunfire%20Liaison%20Company"" id=""mwCw"" title=""wikipedia:Air Naval Gunfire Liaison Company"">Air Naval Gunfire Liaison Company</a></li>"
English,ANGs,Noun,,plural of ANG, plural of ANG,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""ANG.html"" title=""ANG"">ANG</a></i></span></span></li>"
Spanish,ANHQV,Initialism,,"AquÌ_ no hay quien viva, a Spanish sitcom"," AquÌ_ no hay quien viva, a Spanish sitcom","<li id=""mwBg""> <a class=""external"" href=""https://en.wikipedia.org/wiki/AquÌ_%20no%20hay%20quien%20viva"" id=""mwBw"" title=""w:AquÌ_ no hay quien viva"">AquÌ_ no hay quien viva</a>, a Spanish <a href=""sitcom.html"" id=""mwCA"" title=""sitcom"">sitcom</a></li>"
English,ANI,Noun,,Automatic Number Identification, Automatic Number Identification,"<li id=""mwBg""> Automatic Number Identification</li>"
English,ANI,Noun,,Andaman and Nicobar Islands, Andaman and Nicobar Islands,"<li id=""mwBw""> <a href=""Andaman_and_Nicobar_Islands.html"" id=""mwCA"" title=""Andaman and Nicobar Islands"">Andaman and Nicobar Islands</a></li>"
English,ANN,Initialism,,artificial neural network, artificial neural network,"<li id=""mwCA""> <a href=""artificial.html"" id=""mwCQ"" title=""artificial"">artificial</a> <a href=""neural_network.html"" id=""mwCg"" title=""neural network"">neural network</a></li>"
